* Measurement data measured by REW V5.30.2
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), L, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -20.0 dBFS with no timing reference
* Dated: Jan 19, 2024 11:37:20 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: bad fan that came in unit 23; intake off, exhaust 100 pwm; without volume on
* Measurement: Bad Fan in Unit 23 - 2
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
938.214233 47.997 -37.4332
945.012939 47.956 -46.6111
951.860901 47.614 -15.3300
958.758484 47.708 21.0917
965.706055 48.673 36.7400
972.703979 50.135 61.6533
979.752563 51.805 93.6050
986.852234 53.109 96.2339
994.003357 53.747 91.4236
1001.206299 54.053 134.1362
1008.461426 54.540 175.7893
1015.769165 54.443 166.2974
1023.129822 53.346 -137.1143
1030.543823 51.676 -75.1890
1038.011597 49.968 -51.8069
1045.533447 48.430 -36.5117
1053.109863 46.705 -71.4500
1060.741089 44.435 173.8086
1068.427612 42.385 147.9658
1076.169922 42.155 139.4629
1083.968262 43.085 128.6096
1091.823120 43.415 128.4692
1099.734863 42.664 -150.5657
1107.703979 41.629 -168.0859
1115.730835 42.097 111.4546
1123.815918 43.742 114.7478
1131.959595 44.602 131.5803
1140.162231 44.385 118.6763
1148.424316 44.077 170.9287
1156.746216 44.401 -152.8696
1165.128418 44.717 166.9961
1173.571411 44.263 130.7148
1182.075562 43.475 113.8435
1190.641357 43.229 166.7952
1199.269287 43.332 -171.6902
1207.959717 43.015 177.3462
1216.713135 42.653 169.9634
1225.529907 43.229 -172.5801
1234.410645 43.797 139.7876
1243.355713 43.218 107.0342
1252.365601 41.586 -22.6484
1261.440796 40.229 93.7664
1270.581665 40.273 -113.4304
1279.788818 41.058 -46.8552
1289.062744 41.805 84.4436
1298.403809 41.980 73.7632
1307.812622 41.395 40.1672
1317.289551 40.894 111.6079
1326.835205 41.556 -132.4614
1336.449951 43.411 -108.1433
1346.134399 45.458 -67.8887
1355.889038 46.725 -5.3145
1365.714355 47.465 -125.9895
1375.610840 47.777 -169.3848
1385.579102 47.250 143.6951
1395.619629 46.033 112.1792
1405.732910 44.482 127.9348
1415.919434 43.149 -172.7983
1426.179810 42.342 -152.3062
1436.514526 41.063 82.0833
1446.924072 39.262 -9.0977
1457.409058 38.081 -52.5122
1467.970093 37.800 -86.2593
1478.607666 38.063 -143.5107
1489.322266 38.749 -152.6719
1500.114502 39.454 -146.7979
1510.984985 39.568 -137.0474
1521.934204 39.393 -112.7144
1532.962769 39.734 -49.0750
1544.071289 40.559 -97.7688
1555.260254 41.111 -106.3528
1566.530273 41.593 -57.7529
1577.881958 42.541 -45.7627
1589.315918 43.302 126.9502
1600.832764 43.152 101.7288
1612.433105 42.162 109.9285
1624.117432 41.097 -146.7351
1635.886475 40.353 -119.2292
1647.740723 39.501 -91.5156
1659.680908 38.203 -93.4595
1671.707642 36.953 -153.3005
1683.821533 36.786 129.4688
1696.023193 37.426 70.6338
1708.313232 38.043 4.1919
1720.692383 38.577 -5.3850
1733.161255 38.775 -93.6294
1745.720459 38.547 173.5706
1758.370728 38.182 131.7827
1771.112549 37.948 134.6807
1783.946777 38.013 149.7930
1796.874023 38.862 158.0708
1809.894897 40.244 139.3931
1823.010132 41.046 88.2651
1836.220459 40.688 74.2822
1849.526489 39.313 32.0638
1862.928955 37.936 -11.8376
1876.428467 37.771 -72.1334
1890.025879 38.448 -93.4862
1903.721802 39.244 -95.3683
1917.516968 39.998 172.6313
1931.412109 40.474 163.2905
1945.407959 40.664 -169.5453
1959.505127 40.403 -115.7804
1973.704468 40.358 36.5520
1988.006714 40.926 108.3892
2002.412598 40.871 172.1387
2016.922852 40.253 -135.7144
2031.538330 39.950 -107.2861
2046.259644 39.786 -87.8423
2061.087646 39.110 -69.9358
2076.023193 38.719 -72.2097
2091.066895 39.131 -115.4961
2106.219727 39.706 -111.0234
2121.482178 40.568 -10.3828
2136.855225 41.423 48.6357
2152.339844 41.385 148.5337
2167.936523 40.625 176.6819
2183.646240 39.803 169.4631
2199.469727 39.429 157.2556
2215.407959 39.459 148.0640
2231.461670 39.656 101.0627
2247.631836 40.039 87.8875
2263.919189 40.133 88.9626
2280.324463 39.777 -94.8186
2296.848633 39.811 -108.7917
