,time,x_accel,y_accel,z_accel
0,8.106231689453125e-06,0.3138128,1.0983448,10.198916
1,0.004904985427856445,0.0392266,0.9414384,10.198916
2,0.009969949722290039,0.0392266,0.9414384,10.6304086
3,0.014822244644165039,-0.2353596,-0.0784532,10.6304086
4,0.01966071128845215,-0.2353596,-0.0784532,10.787315
5,0.024496078491210938,0.0,-0.0784532,10.787315
6,0.029341459274291992,0.0,-0.0784532,11.061901200000001
7,0.03417539596557617,0.196133,-0.6668522,11.061901200000001
8,0.039010047912597656,0.196133,-0.6668522,10.002782999999999
9,0.04389452934265137,-0.43149259999999995,0.2745862,10.002782999999999
10,0.04874467849731445,-0.43149259999999995,0.2745862,10.3165958
11,0.0536036491394043,-0.196133,-0.43149259999999995,10.3165958
12,0.05843782424926758,-0.196133,-0.43149259999999995,11.1011278
13,0.06331372261047363,0.196133,0.3530394,11.1011278
14,0.06839680671691895,0.196133,-0.5491724,10.591182
15,0.07378220558166504,-0.196133,-0.5491724,10.591182
16,0.07907915115356445,0.392266,-0.1176798,10.9049948
17,0.08427619934082031,0.392266,-0.1176798,10.9049948
18,0.08931660652160645,-0.43149259999999995,0.5883989999999999,10.591182
19,0.09424901008605957,-0.43149259999999995,0.5883989999999999,10.591182
20,0.0992579460144043,-0.6276256,0.1176798,10.3558224
21,0.10464239120483398,-0.6276256,0.1176798,10.3558224
22,0.10994935035705566,-0.9414384,-0.784532,10.8265416
23,0.11511063575744629,-0.9414384,-0.784532,10.8265416
24,0.12024950981140137,0.0,-0.196133,11.179581
25,0.12511873245239258,0.0,-0.196133,11.179581
26,0.12994623184204102,-0.0784532,1.3337044,10.591182
27,0.1347653865814209,-0.0784532,1.3337044,10.591182
28,0.13958501815795898,-0.7453053999999999,-0.43149259999999995,10.002782999999999
29,0.14441490173339844,-0.7453053999999999,-0.43149259999999995,10.002782999999999
30,0.14923357963562012,0.5883989999999999,0.392266,10.6696352
31,0.15405511856079102,0.5883989999999999,0.392266,10.6696352
32,0.15887880325317383,-0.7060788,0.4707192,10.395049
33,0.16370868682861328,-0.7060788,0.4707192,10.395049
34,0.16856837272644043,-0.196133,-0.1569064,10.983448000000001
35,0.17339491844177246,-0.196133,-0.1569064,10.983448000000001
36,0.1782224178314209,-0.3530394,-0.6668522,10.0420096
37,0.18304967880249023,-0.3530394,-0.6668522,10.0420096
38,0.18787598609924316,0.2745862,0.5099458,10.9049948
39,0.1927025318145752,0.2745862,0.5099458,10.9049948
40,0.19754266738891602,0.2745862,0.43149259999999995,10.9442214
41,0.20236468315124512,0.2745862,0.43149259999999995,10.9442214
42,0.20723819732666016,-0.1176798,-1.0591182,10.3165958
43,0.21207571029663086,-0.1176798,-1.0591182,10.3165958
44,0.2169039249420166,0.0784532,0.0784532,10.6696352
45,0.221726655960083,0.0784532,0.0784532,10.6696352
46,0.22655129432678223,0.1176798,0.5883989999999999,10.6696352
47,0.23137712478637695,0.1176798,0.5883989999999999,10.6696352
48,0.23620104789733887,-0.5883989999999999,-0.0392266,10.4342756
49,0.2410271167755127,-0.5883989999999999,-0.0392266,10.4342756
50,0.2458510398864746,-0.1176798,-0.4707192,10.1596894
51,0.25067734718322754,-0.1176798,-0.4707192,10.1596894
52,0.25550246238708496,0.2745862,0.43149259999999995,11.1403544
53,0.260329008102417,0.2745862,0.43149259999999995,11.1403544
54,0.26516175270080566,0.196133,-0.0392266,10.4342756
55,0.27000975608825684,0.196133,-0.0392266,10.4342756
56,0.27484655380249023,-0.5099458,0.1569064,10.5519554
57,0.27967238426208496,-0.5099458,0.1569064,10.5519554
58,0.2844994068145752,0.1569064,0.6276256,10.6696352
59,0.2893402576446533,0.1569064,0.6276256,10.6696352
60,0.29416489601135254,-0.1569064,0.196133,10.7088618
61,0.29898881912231445,-0.1569064,0.196133,10.7088618
62,0.3038144111633301,-0.5099458,-0.43149259999999995,10.4735022
63,0.308640718460083,-0.5099458,-0.43149259999999995,10.4735022
64,0.3134651184082031,-0.3138128,-0.2745862,10.5519554
65,0.31829357147216797,-0.3138128,-0.2745862,10.5519554
66,0.3231382369995117,0.4707192,0.5491724,11.061901200000001
67,0.32796549797058105,0.4707192,0.5491724,11.061901200000001
68,0.3327901363372803,-0.980665,-0.3138128,10.395049
69,0.3376138210296631,-0.980665,-0.3138128,10.395049
70,0.3424396514892578,0.5099458,0.0,10.2381426
71,0.34726619720458984,0.5099458,0.0,10.2381426
72,0.35209059715270996,0.5099458,0.2745862,10.7088618
73,0.3569152355194092,0.5099458,0.2745862,10.7088618
74,0.3617398738861084,0.6668522,0.5883989999999999,10.787315
75,0.36656618118286133,0.6668522,0.5883989999999999,10.787315
76,0.3714115619659424,0.196133,-0.9414384,10.4342756
77,0.3762533664703369,0.196133,-0.9414384,10.4342756
78,0.3811032772064209,-0.196133,0.5099458,10.7480884
79,0.3859288692474365,-0.196133,0.5099458,10.7480884
80,0.39075493812561035,0.0,1.2160246,10.9442214
81,0.3955812454223633,0.0,1.2160246,10.9442214
82,0.40041351318359375,-0.9414384,-0.4707192,10.0420096
83,0.4052391052246094,-0.9414384,-0.4707192,10.0420096
84,0.4100666046142578,-0.6276256,-0.43149259999999995,10.5127288
85,0.41489338874816895,-0.6276256,-0.43149259999999995,10.5127288
86,0.41971802711486816,-0.5491724,0.8629851999999999,10.8265416
87,0.4245438575744629,-0.5491724,0.8629851999999999,10.8265416
88,0.4293673038482666,-0.0392266,-0.3530394,10.7088618
89,0.4341926574707031,-0.0392266,-0.3530394,10.7088618
90,0.43901848793029785,-0.4707192,-0.1569064,10.395049
91,0.4438447952270508,-0.4707192,-0.1569064,10.395049
92,0.4486832618713379,-0.4707192,0.9414384,10.9049948
93,0.4535086154937744,-0.0392266,0.9414384,10.9049948
94,0.45833325386047363,-0.0392266,0.5099458,10.6696352
95,0.46317076683044434,0.0,0.5099458,10.6696352
96,0.46799445152282715,0.0,-0.0392266,10.395049
97,0.4728233814239502,-0.196133,-0.0392266,10.395049
98,0.4776730537414551,-0.196133,0.3138128,10.7480884
99,0.4824981689453125,0.0784532,0.3138128,10.7480884
100,0.4874234199523926,0.0784532,-0.1176798,10.787315
101,0.4922482967376709,0.8237586,-0.1176798,10.787315
102,0.4970664978027344,0.8237586,0.196133,10.591182
103,0.5018887519836426,0.9414384,0.196133,10.591182
104,0.5067167282104492,0.9414384,-0.3530394,10.5519554
105,0.511542797088623,-0.2353596,-0.3530394,10.5519554
106,0.5163776874542236,-0.2353596,0.5883989999999999,10.9442214
107,0.5212051868438721,1.2160246,0.5883989999999999,10.9442214
108,0.5260396003723145,1.2160246,0.0784532,10.8265416
109,0.5308668613433838,-0.2745862,0.0784532,10.8265416
110,0.5356903076171875,-0.2745862,0.43149259999999995,10.395049
111,0.5405166149139404,-0.4707192,0.43149259999999995,10.395049
112,0.5453402996063232,-0.4707192,0.8237586,10.5127288
113,0.5501630306243896,0.1569064,0.8237586,10.5127288
114,0.5549886226654053,0.1569064,0.0784532,10.7088618
115,0.5598137378692627,-0.3138128,0.0784532,10.7088618
