,time,x_accel,y_accel,z_accel
0,8.106231689453125e-06,-0.0784532,0.0,10.591182
1,0.012902498245239258,0.0,0.0784532,10.6696352
2,0.025811195373535156,0.0,0.0784532,10.7088618
3,0.03886866569519043,-0.0392266,0.0,10.591182
4,0.052257537841796875,-0.0392266,0.0,10.5519554
5,0.065277099609375,0.0,0.0784532,10.7088618
6,0.07848358154296875,0.0,0.0784532,10.5127288
7,0.09175777435302734,0.0784532,0.0784532,10.6304086
8,0.10464715957641602,0.0,0.0392266,10.6696352
9,0.11747455596923828,0.0,0.0392266,10.6304086
10,0.13031721115112305,0.0392266,0.0,10.6696352
11,0.14315009117126465,0.0392266,0.0392266,10.591182
12,0.1559901237487793,-0.0392266,0.0784532,10.6304086
13,0.16881799697875977,0.0,0.0392266,10.7480884
14,0.181654691696167,0.0392266,0.0392266,10.591182
15,0.19449400901794434,0.0392266,0.0,10.591182
16,0.2073216438293457,0.0,0.0392266,10.6304086
17,0.2201523780822754,-0.0392266,0.0,10.6696352
18,0.23300528526306152,0.0392266,0.0784532,10.591182
19,0.2458350658416748,0.0,0.1176798,10.787315
20,0.2586700916290283,0.0392266,0.1569064,10.5519554
21,0.2715287208557129,0.0392266,0.0392266,10.7088618
22,0.28435826301574707,0.0,0.0,10.591182
23,0.2971832752227783,0.0,0.0784532,10.8265416
24,0.31000804901123047,0.0,0.0784532,10.6696352
25,0.3228433132171631,-0.0784532,0.0,10.7088618
26,0.33574581146240234,-0.0392266,0.0392266,10.7480884
27,0.34860944747924805,-0.1569064,0.196133,10.787315
28,0.3614358901977539,0.0,0.0392266,10.787315
29,0.374265193939209,-0.0784532,0.0784532,10.591182
30,0.3870975971221924,0.0392266,0.0392266,10.6696352
31,0.39992380142211914,-0.0784532,0.0784532,10.5519554
32,0.41275453567504883,-0.0392266,0.1176798,10.787315
33,0.4255852699279785,-0.0392266,0.0784532,10.5519554
34,0.4384467601776123,-0.0392266,0.0392266,10.591182
35,0.45130109786987305,-0.0784532,0.0784532,10.6304086
36,0.4641294479370117,0.0392266,0.0784532,10.5127288
37,0.4769563674926758,0.0392266,-0.0392266,10.5127288
38,0.48978400230407715,0.0784532,0.0,10.4342756
39,0.5026090145111084,-0.1176798,-0.0392266,10.7088618
40,0.5154335498809814,0.0,0.0,10.591182
41,0.528270959854126,-0.0392266,0.0,10.591182
42,0.5411036014556885,-0.0392266,0.0,10.591182
43,0.5539319515228271,0.0,0.0392266,10.7088618
44,0.5667572021484375,0.0784532,0.1176798,10.6304086
45,0.5795812606811523,0.0392266,0.0,10.5519554
46,0.5924243927001953,0.0,0.0,10.591182
47,0.6052770614624023,-0.0392266,0.0784532,10.6304086
48,0.6181027889251709,-0.0392266,0.0392266,10.5519554
49,0.6309351921081543,0.0784532,0.0392266,10.591182
50,0.6438186168670654,-0.1569064,-0.0392266,10.591182
51,0.6566596031188965,-0.1176798,0.0392266,10.6696352
52,0.6694855690002441,-0.0392266,0.0392266,10.591182
53,0.6823153495788574,-0.0392266,0.0392266,10.591182
54,0.6952347755432129,0.0392266,0.1569064,10.6696352
55,0.7080790996551514,-0.0784532,-0.0392266,10.591182
56,0.7209084033966064,-0.0784532,0.0392266,10.4735022
57,0.7337534427642822,-0.0392266,0.0784532,10.6696352
58,0.7465894222259521,0.0,0.0,10.5127288
59,0.7594165802001953,-0.0392266,0.0392266,10.6304086
