* Measurement data measured by REW V5.30.2
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), L, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -20.0 dBFS with no timing reference
* Dated: Jan 17, 2024 5:45:29 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Bad Fan 5
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 73.882 33.6988
20.287556 73.564 30.4932
20.434568 73.138 27.8329
20.582645 72.507 27.0747
20.731796 71.562 28.4402
20.882027 70.578 32.7596
21.033346 69.684 41.9465
21.185762 69.132 55.5406
21.339283 69.346 69.4368
21.493916 70.190 81.1814
21.649670 71.101 88.4653
21.806553 71.915 92.2505
21.964573 72.482 94.2090
22.123737 72.662 94.9433
22.284056 72.460 95.0296
22.445536 71.837 95.6585
22.608185 70.782 96.8308
22.772013 69.244 100.0391
22.937029 67.211 107.6114
23.103241 65.384 122.6205
23.270657 64.256 150.3615
23.439285 64.005 -179.9806
23.609137 64.731 -161.7975
23.780218 65.691 -151.2791
23.952539 66.101 -143.9382
24.126110 66.072 -137.3885
24.300938 65.694 -129.2234
24.477032 65.126 -118.5255
24.654402 64.757 -105.8360
24.833057 64.624 -91.8394
25.013008 64.681 -80.9264
25.194263 64.784 -72.8893
25.376831 64.516 -68.0905
25.560722 63.730 -65.6792
25.745945 62.063 -63.8921
25.932510 59.738 -62.3878
26.120428 58.011 -50.7880
26.309708 57.702 82.6165
26.500359 59.474 95.0002
26.692390 62.037 95.2227
26.885815 63.608 93.2610
27.080641 64.343 90.4478
27.276878 64.414 87.3663
27.474539 63.858 83.8451
27.673630 62.715 80.0884
27.874165 60.953 75.5516
28.076153 58.533 69.5944
28.279604 55.559 59.1982
28.484529 52.290 34.1138
28.690941 50.461 -21.4915
28.898848 49.908 -56.2675
29.108261 50.078 -67.5272
29.319191 50.089 -71.5413
29.531651 49.182 -72.4056
29.745649 47.549 -69.6004
29.961199 45.868 -47.1542
30.178310 46.874 59.3099
30.396996 49.594 72.3661
30.617264 51.928 69.2120
30.839128 53.552 61.5270
31.062601 54.384 48.7430
31.287693 54.854 30.3774
31.514416 55.301 5.4578
31.742783 56.085 -23.7365
31.972803 57.044 -48.5029
32.204491 57.949 -68.7675
32.437859 58.415 -84.9491
32.672916 58.299 -99.1195
32.909679 57.510 -114.2107
33.148155 56.030 -131.3493
33.388359 54.267 -157.6364
33.630306 52.820 153.2573
33.874004 52.569 104.2381
34.119469 52.924 77.6275
34.366711 52.933 61.7644
34.615746 51.999 53.0246
34.866585 50.169 50.6631
35.119244 48.051 68.3630
35.373734 48.099 113.6302
35.630066 49.758 128.8737
35.888256 51.621 124.0529
36.148315 52.691 110.4694
36.410259 53.174 92.4397
36.674103 53.282 69.7103
36.939857 53.241 42.4830
37.207539 53.224 13.8746
37.477161 53.274 -14.3132
37.748737 53.361 -40.7335
38.022282 53.385 -63.8758
38.297806 53.192 -82.4407
38.575329 52.658 -97.1161
38.854862 51.692 -108.2639
39.136421 50.257 -115.7073
39.420021 48.423 -121.0492
39.705673 46.444 -128.0229
39.993397 44.931 -143.2099
40.283207 44.749 -172.0208
40.575115 46.017 160.7320
40.869141 47.433 146.6573
41.165295 48.302 142.4542
41.463596 48.688 148.1805
41.764057 49.407 169.6141
42.066696 51.387 -161.6621
42.371529 53.792 -148.3279
42.678570 55.733 -146.5337
42.987835 56.855 -150.1889
43.299343 57.099 -157.0471
43.613110 56.479 -166.5229
43.929150 55.010 -178.8859
44.247478 52.725 164.3853
44.568115 49.851 136.5875
44.891075 47.201 76.7990
45.216373 45.651 21.3141
45.544029 45.163 0.4484
45.874062 45.260 -2.1771
46.206486 46.249 10.4689
46.541317 48.229 26.2324
46.878574 50.202 33.7251
47.218277 51.412 35.6198
47.560440 51.615 36.2972
47.905083 50.742 39.1000
48.252224 48.879 49.0710
48.601879 46.687 79.4709
48.954067 45.378 132.7153
49.308807 45.081 168.4060
49.666119 45.300 -158.0736
50.026020 46.326 -110.5100
50.388531 48.093 -70.7811
50.753666 49.920 -44.7211
51.121449 51.433 -23.6160
51.491894 52.556 -6.0309
51.865025 53.121 7.0980
52.240860 52.857 16.5250
52.619419 51.529 24.6469
53.000721 49.163 36.9035
53.384785 46.836 102.8808
53.771633 46.250 -171.1506
54.161285 46.564 -153.5202
54.553761 46.401 -137.9322
54.949081 46.278 -104.0820
55.347263 47.728 -4.6652
55.748333 50.099 23.3610
56.152309 51.697 33.1218
56.559212 52.000 42.1098
56.969063 51.411 62.1308
57.381886 51.233 107.2550
57.797699 51.910 137.0017
58.216526 52.146 144.1718
58.638386 51.012 143.9913
59.063305 48.560 145.9207
59.491302 46.042 -115.1646
59.922401 44.965 -97.1566
60.356625 45.184 -150.0827
60.793995 46.126 144.4269
61.234531 46.652 120.0750
61.678261 46.101 105.9991
62.125206 45.660 -86.5997
62.575390 46.351 -95.3766
63.028835 46.707 -105.2454
63.485569 46.018 -119.8351
63.945610 45.656 98.8469
64.408989 46.277 68.8250
64.875725 46.312 61.8607
65.345840 45.371 63.0690
65.819366 45.192 -151.1406
66.296318 46.276 -136.7042
66.776726 47.047 -126.5952
67.260620 47.373 -104.9326
67.748016 47.865 -80.5584
68.238945 48.232 -70.6523
68.733429 47.789 -73.6374
69.231499 46.300 -85.5041
69.733177 44.096 -105.5920
70.238495 42.696 124.3074
70.747475 43.493 51.1008
71.260139 44.705 36.7275
71.776520 44.822 32.6288
72.296638 44.396 58.7319
72.820526 44.979 132.4997
73.348213 45.863 149.0433
73.879723 45.553 155.7921
74.415085 43.949 165.7198
74.954330 42.424 -172.2278
75.497482 43.209 6.5719
76.044571 45.123 18.9768
76.595619 46.178 27.2161
77.150665 46.113 31.4358
77.709732 45.354 23.3354
78.272850 44.685 -12.6967
78.840050 44.629 -48.7769
79.411354 44.899 -50.9466
79.986801 45.943 -28.4459
80.566422 47.854 -23.6528
81.150238 50.020 -64.8264
81.738289 52.272 -140.0234
82.330597 53.917 -173.4691
82.927200 54.259 163.6495
83.528122 53.252 135.8796
84.133400 51.504 72.6691
84.743065 49.899 -4.1252
85.357147 48.337 -40.3387
85.975677 46.325 -83.8384
86.598694 44.291 -141.7563
87.226227 43.049 -152.3919
87.858307 43.253 -112.1570
88.494965 44.113 -85.6948
89.136238 43.941 -75.7482
89.782158 42.381 -64.5517
90.432755 40.620 -58.1733
91.088066 41.006 158.5428
91.748131 43.098 121.2133
92.412979 45.082 60.3811
93.082642 46.497 2.5041
93.757156 47.126 -40.5819
94.436562 47.273 -107.9438
95.120888 47.372 -175.6185
95.810173 47.220 130.7703
96.504456 46.664 64.5597
97.203766 45.617 31.8914
97.908142 44.625 65.9973
98.617622 45.780 130.1713
99.332245 49.593 137.3107
100.052048 53.999 102.7197
100.777069 57.382 80.7040
101.507339 59.052 67.3215
102.242905 58.705 58.6237
102.983795 56.501 61.4614
103.730057 53.307 109.0762
104.481728 50.740 87.0782
105.238846 49.920 18.5477
106.001450 49.666 16.4429
106.769577 49.528 139.5345
107.543274 49.309 159.5598
108.322578 48.159 -176.7016
109.107529 46.551 -114.7272
109.898170 45.413 -46.4579
110.694534 44.758 -26.9775
111.496674 43.543 -43.8575
112.304626 41.859 -68.1147
113.118431 41.146 -42.0626
113.938133 41.566 -15.5622
114.763779 42.011 17.3901
115.595406 42.717 58.6647
116.433060 43.549 71.7962
117.276779 44.902 -172.2436
118.126617 47.149 -147.2786
118.982613 49.693 -126.1349
119.844810 51.483 -129.9127
120.713257 51.627 -155.5880
121.587997 50.180 165.9533
122.469070 48.149 156.1032
123.356529 46.907 174.3474
124.250420 46.127 -165.9391
125.150787 45.721 -56.2472
126.057678 45.836 -17.8222
126.971146 45.909 21.4185
127.891228 45.988 82.0880
128.817978 46.328 97.9619
129.751450 46.844 -33.6159
130.691681 47.183 -52.4416
131.638733 47.570 -51.4730
132.592636 49.093 -58.5266
133.553452 50.431 -77.8799
134.521240 50.123 -90.7911
135.496033 48.351 -95.7766
136.477890 47.277 -61.7415
137.466858 48.317 65.5921
138.462997 49.069 55.4622
139.466354 48.185 59.0994
140.476990 46.094 86.4688
141.494949 43.986 162.5196
142.520279 42.923 -164.9905
143.553040 42.111 168.0099
144.593277 40.778 134.0726
145.641052 39.997 116.3989
146.696426 41.711 -138.4139
147.759445 45.082 -83.0620
148.830170 48.359 -55.5530
149.908661 50.630 -78.2163
150.994965 51.617 -114.5573
152.089142 51.474 -142.6754
153.191238 51.170 36.6323
154.301331 51.580 32.7075
155.419464 51.657 39.6198
156.545700 50.364 49.3826
157.680099 48.110 54.4590
158.822708 46.766 -49.1252
159.973602 47.720 -108.8839
161.132843 49.780 152.8753
162.300476 51.155 125.0869
163.476578 51.133 118.9907
164.661194 50.430 -167.9222
165.854401 49.613 169.7343
167.056244 48.389 128.6349
168.266800 46.714 -73.3586
169.486130 44.848 -107.3613
170.714294 43.895 -119.6956
171.951355 45.224 29.5770
173.197388 47.383 14.5015
174.452454 49.330 9.1485
175.716614 50.761 11.9071
176.989929 51.355 16.6078
178.272476 51.197 20.2325
179.564316 50.699 30.4106
180.865509 50.611 22.9764
182.176132 50.653 -6.5988
183.496262 50.121 -13.6609
184.825958 49.105 -2.7432
186.165283 48.668 6.6928
187.514313 48.907 21.8609
188.873123 49.038 53.2436
190.241776 48.836 49.9704
191.620346 48.401 -9.9269
193.008911 48.351 -35.1693
194.407532 48.678 -30.6208
195.816284 49.046 -2.7756
197.235245 49.370 -21.7267
198.664490 49.678 -30.7230
200.104095 49.792 -33.9971
201.554138 50.004 -38.6188
203.014679 50.669 -22.6050
204.485809 51.187 -42.0164
205.967590 51.119 -86.5320
207.460114 50.527 -99.2230
208.963455 49.469 -95.4788
210.477692 48.100 -99.6584
212.002899 46.398 -94.1829
213.539154 45.095 -61.2683
215.086548 44.886 -53.1420
216.645157 45.237 -59.4891
218.215057 45.904 -100.6818
219.796341 46.795 -132.5724
221.389069 47.914 -118.9005
222.993347 49.580 -101.8248
224.609253 51.372 -154.4965
226.236862 52.777 -63.2034
227.876266 53.451 -23.2811
229.527557 52.792 -29.7817
231.190811 51.323 -162.1465
232.866119 50.876 -157.6095
234.553558 51.460 -130.1579
236.253235 51.589 -88.4897
237.965225 51.055 -87.8753
239.689621 50.177 -113.5658
241.426514 49.357 -168.8946
243.175995 48.948 162.3521
244.938141 48.899 145.6813
246.713058 48.839 -159.1721
248.500839 48.934 -112.5092
250.301575 49.360 89.2173
252.115356 49.343 66.8751
253.942291 48.333 51.9423
255.782455 47.784 56.4380
257.635956 48.417 -94.5450
259.502899 48.700 -67.4117
261.383362 48.184 -19.7329
263.277466 47.891 -55.1092
265.185272 48.974 -95.1832
267.106903 50.709 -136.9504
269.042480 51.792 -129.7999
270.992065 51.905 -132.4511
272.955780 51.609 -149.3403
274.933716 51.106 -147.0142
276.925995 50.771 -164.7240
278.932709 50.896 -130.8351
280.953979 51.318 -139.0896
282.989899 51.598 -161.2328
285.040558 51.617 -130.4574
287.106079 51.418 -122.3477
289.186554 51.042 -133.2877
291.282104 50.580 -121.2928
293.392853 49.614 -122.2453
295.518890 48.792 -135.6016
297.660339 49.963 -133.8961
299.817322 52.343 172.4843
301.989929 54.385 158.3269
304.178284 55.282 -145.9152
306.382477 54.933 -135.6028
308.602661 53.937 -126.7785
310.838928 52.828 -120.2084
313.091400 51.553 -134.9305
315.360199 50.374 -120.5837
317.645416 50.079 -91.9927
319.947205 51.241 -55.1960
322.265686 52.998 -67.5642
324.600952 53.966 -104.0742
326.953156 53.666 -114.9280
329.322388 52.911 -123.2597
331.708801 52.520 -131.9240
334.112488 51.970 -141.5926
336.533600 51.292 -152.9964
338.972260 51.054 -173.2260
341.428589 50.947 175.6141
343.902710 50.947 -177.5276
346.394775 51.885 -166.6609
348.904907 53.380 162.3275
351.433228 54.348 97.4632
353.979858 54.961 124.4900
356.544952 55.997 -144.4103
359.128632 57.165 -146.2296
361.731018 57.731 -154.9396
364.352264 57.054 -162.7857
