* Measurement data measured by REW V5.30.2
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), L, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -20.0 dBFS with no timing reference
* Dated: Jan 17, 2024 5:39:06 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Bad Fan 2
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 63.822 -130.1319
20.287556 64.833 -122.1999
20.434568 65.979 -116.3715
20.582645 66.944 -111.4350
20.731796 67.592 -106.6517
20.882027 68.004 -102.0659
21.033346 68.203 -97.3566
21.185762 68.200 -92.2278
21.339283 68.010 -86.5294
21.493916 67.653 -79.6761
21.649670 67.245 -71.4874
21.806553 66.821 -61.2605
21.964573 66.545 -49.7526
22.123737 66.566 -37.9406
22.284056 66.791 -27.0203
22.445536 67.094 -18.8445
22.608185 67.398 -12.7867
22.772013 67.467 -8.9428
22.937029 67.240 -6.9693
23.103241 66.578 -5.9448
23.270657 65.417 -6.1041
23.439285 63.602 -6.7006
23.609137 60.753 -7.0503
23.780218 58.086 -5.4336
23.952539 57.853 146.5120
24.126110 59.503 158.5941
24.300938 61.431 157.4752
24.477032 63.207 155.0969
24.654402 64.172 152.6527
24.833057 64.370 149.6328
25.013008 63.942 146.9592
25.194263 62.854 143.8248
25.376831 60.908 140.9218
25.560722 58.316 137.2403
25.745945 56.333 130.4113
25.932510 55.800 -34.2057
26.120428 57.423 -43.5470
26.309708 60.073 -47.1126
26.500359 61.937 -49.8067
26.692390 63.079 -52.5200
26.885815 63.706 -55.3782
27.080641 63.861 -58.6902
27.276878 63.605 -62.6661
27.474539 62.941 -67.6361
27.673630 61.867 -74.2044
27.874165 60.426 -83.1203
28.076153 58.651 -96.3278
28.279604 56.956 -115.6097
28.484529 55.648 -141.7146
28.690941 55.139 -166.2856
28.898848 55.321 176.3310
29.108261 55.673 166.5074
29.319191 56.049 160.8552
29.531651 56.349 157.8260
29.745649 56.581 154.7499
29.961199 56.729 150.8107
30.178310 56.704 144.3532
30.396996 56.453 135.3484
30.617264 55.911 122.6404
30.839128 55.079 106.9293
31.062601 54.009 84.9258
31.287693 53.005 55.8545
31.514416 52.498 14.0115
31.742783 52.957 -31.8129
31.972803 53.920 -63.4520
32.204491 54.922 -86.1719
32.437859 55.367 -102.2561
32.672916 55.043 -114.3571
32.909679 53.797 -124.0890
33.148155 51.517 -127.4783
33.388359 49.774 -105.7363
33.630306 50.336 -2.5161
33.874004 52.197 6.6741
34.119469 53.920 8.3248
34.366711 54.651 11.0352
34.615746 54.906 18.6116
34.866585 55.186 29.5577
35.119244 55.807 40.8366
35.373734 56.495 45.8670
35.630066 56.822 44.7932
35.888256 56.525 37.2846
36.148315 55.597 20.8804
36.410259 54.770 -11.0810
36.674103 54.731 -62.0650
36.939857 55.717 -100.3159
37.207539 56.609 -122.2065
37.477161 56.872 -138.0060
37.748737 56.255 -152.3054
38.022282 54.676 -166.3931
38.297806 52.213 179.8962
38.575329 50.257 163.9553
38.854862 50.430 -27.5909
39.136421 52.531 -44.4147
39.420021 54.340 -59.9653
39.705673 55.432 -74.4473
39.993397 55.761 -88.0823
40.283207 55.333 -100.8407
40.575115 54.100 -112.3876
40.869141 51.966 -123.4834
41.165295 48.928 -137.5200
41.463596 45.617 -170.6050
41.764057 43.845 129.4290
42.066696 45.449 121.2366
42.371529 48.333 128.1624
42.678570 50.896 130.5512
42.987835 52.559 127.3146
43.299343 53.154 119.1959
43.613110 52.805 104.2695
43.929150 52.176 70.1411
44.247478 52.755 -6.8282
44.568115 54.367 -49.7311
44.891075 55.747 -70.9378
45.216373 56.227 -87.9584
45.544029 55.691 -105.7362
45.874062 54.312 -128.9487
46.206486 52.642 -169.6300
46.541317 51.645 125.2230
46.878574 51.637 81.9370
47.218277 51.667 55.7512
47.560440 51.098 33.5648
47.905083 49.853 9.3843
48.252224 48.255 -23.7856
48.601879 47.114 -75.3037
48.954067 47.064 -127.3939
49.308807 47.669 -160.5352
49.666119 48.097 177.4316
50.026020 47.873 162.2328
50.388531 46.970 155.4410
50.753666 46.313 165.7745
51.121449 47.429 -166.5951
51.491894 49.731 -154.7865
51.865025 51.651 -157.5404
52.240860 52.552 -165.4642
52.619419 52.313 -175.0319
53.000721 50.895 174.7974
53.384785 48.510 162.4646
53.771633 46.662 29.5668
54.161285 46.921 -15.6277
54.553761 47.651 -22.1672
54.949081 47.350 -23.9301
55.347263 45.911 -17.8429
55.748333 44.438 27.6188
56.152309 44.648 93.2014
56.559212 45.605 102.1719
56.969063 45.590 97.6042
57.381886 44.765 77.4363
57.797699 44.834 -22.0161
58.216526 46.152 -63.1802
58.638386 47.122 -77.4629
59.063305 47.074 -90.0527
59.491302 46.347 -107.3616
59.922401 45.914 -133.0021
60.356625 46.450 -158.1313
60.793995 47.342 -175.1747
61.234531 47.711 170.9628
61.678261 47.220 153.6949
62.125206 46.090 125.0186
62.575390 44.946 84.0466
63.028835 44.025 53.9438
63.485569 42.917 37.8687
63.945610 42.096 20.0065
64.408989 43.398 -127.7510
64.875725 45.871 -141.6973
65.345840 47.553 -146.7793
65.819366 47.939 -149.6548
66.296318 47.232 -148.6240
66.776726 46.113 -141.1851
67.260620 45.518 -132.1162
67.748016 45.447 -129.3091
68.238945 45.101 -128.1675
68.733429 44.277 -117.5737
69.231499 43.699 -91.9434
69.733177 43.613 -73.0991
70.238495 43.089 -71.7065
70.747475 41.803 -90.3813
71.260139 40.823 -144.1323
71.776520 40.855 -171.6685
72.296638 40.827 -170.2075
72.820526 40.390 -142.9424
73.348213 40.479 -78.2456
73.879723 40.921 -48.8029
74.415085 40.454 -38.2418
74.954330 39.323 -17.5240
75.497482 39.447 140.0607
76.044571 41.183 171.0154
76.595619 43.876 -123.9867
77.150665 46.595 -98.1711
77.709732 48.422 -92.7880
78.272850 49.259 -94.2635
78.840050 49.337 -101.1217
79.411354 48.771 -111.0641
79.986801 47.571 -115.2943
80.566422 46.281 -101.2003
81.150238 46.185 -81.7999
81.738289 47.459 -94.3022
82.330597 49.579 133.1644
82.927200 51.390 106.6045
83.528122 51.727 91.9824
84.133400 50.430 82.4904
84.743065 48.618 -168.8845
85.357147 47.446 -146.3280
85.975677 46.058 -157.9496
86.598694 43.885 -165.9817
87.226227 43.005 -119.7949
87.858307 45.115 -87.7765
88.494965 47.454 -88.8684
89.136238 48.539 -90.5906
89.782158 48.143 -90.9031
90.432755 46.360 -92.8696
91.088066 43.719 -112.9332
91.748131 42.104 -165.2490
92.412979 42.633 -174.4408
93.082642 43.396 -173.4756
93.757156 43.636 -172.5413
94.436562 44.522 -27.3453
95.120888 45.802 -34.8345
95.810173 46.249 -46.0625
96.504456 45.774 -48.7050
97.203766 45.365 -11.5737
97.908142 46.220 57.0179
98.617622 47.999 74.2281
99.332245 50.956 167.5320
100.052048 54.693 9.3087
100.777069 57.917 4.2870
101.507339 59.642 -5.0764
102.242905 59.309 -12.4269
102.983795 57.036 -10.2178
103.730057 53.694 100.9128
104.481728 50.815 150.8708
105.238846 49.414 156.5872
106.001450 49.185 -27.8533
106.769577 49.089 -35.6704
107.543274 48.377 -28.9225
108.322578 47.764 -8.0135
109.107529 46.839 -0.5811
109.898170 44.864 24.5403
110.694534 42.690 123.3086
111.496674 41.702 159.3674
112.304626 42.317 136.7599
113.118431 44.075 104.3070
113.938133 46.072 101.8259
114.763779 47.172 90.0470
115.595406 47.124 52.8221
116.433060 46.873 18.4750
117.276779 47.086 12.1182
118.126617 46.944 12.3483
118.982613 45.947 17.5098
119.844810 44.982 25.1266
120.713257 44.926 175.7639
121.587997 45.361 -175.5936
122.469070 45.529 -50.4964
123.356529 45.511 -17.6025
124.250420 45.425 46.1112
125.150787 45.490 86.3947
126.057678 45.914 136.9663
126.971146 47.094 131.6327
127.891228 48.828 76.2001
128.817978 50.653 60.3589
129.751450 51.763 65.0697
130.691681 51.638 74.3393
131.638733 50.568 121.8710
132.592636 49.472 -168.6730
133.553452 48.437 -125.8678
134.521240 47.499 -75.7626
135.496033 46.468 -47.3765
136.477890 45.835 -8.4948
137.466858 45.830 -60.3407
138.462997 45.638 -95.1134
139.466354 44.581 -91.5998
140.476990 42.899 -61.0801
141.494949 41.154 -34.3798
142.520279 39.673 -12.5570
143.553040 39.406 100.1413
144.593277 40.996 100.1615
145.641052 43.764 57.6559
146.696426 46.266 39.3344
147.759445 47.260 32.5156
148.830170 46.494 20.2821
149.908661 45.143 17.9665
150.994965 44.927 30.2092
152.089142 45.006 22.8618
153.191238 44.569 6.1741
154.301331 44.974 -122.2473
155.419464 46.796 -105.7009
156.545700 48.694 -108.1423
157.680099 49.989 -44.7638
158.822708 50.605 -41.4330
159.973602 50.358 -66.3076
161.132843 49.574 -79.5873
162.300476 48.403 -91.0695
163.476578 47.782 169.4879
164.661194 48.719 101.9695
165.854401 49.764 62.6757
167.056244 50.539 -29.8655
168.266800 50.924 -69.1500
169.486130 50.094 -87.0804
170.714294 48.287 112.6857
171.951355 46.932 116.0859
173.197388 47.945 -25.1393
174.452454 50.344 2.8872
175.716614 51.952 2.9669
176.989929 52.155 -0.4651
178.272476 51.172 -2.4255
179.564316 49.440 2.3077
180.865509 47.969 17.0889
182.176132 46.992 12.0920
183.496262 45.932 -24.8876
184.825958 45.200 -96.4443
186.165283 44.759 -89.8062
187.514313 44.038 -75.0565
188.873123 43.689 -130.1812
190.241776 44.182 -57.9556
191.620346 44.471 -35.9130
193.008911 44.473 -14.1868
194.407532 45.346 -6.0496
195.816284 47.074 -0.4514
197.235245 49.329 3.7095
198.664490 51.667 0.4104
200.104095 53.264 -5.4271
201.554138 54.058 -23.6660
203.014679 54.251 -52.0913
204.485809 53.784 -70.5778
205.967590 52.742 -86.1278
207.460114 51.119 -120.3025
208.963455 49.365 -168.1620
210.477692 47.917 -174.9042
212.002899 46.980 -81.5674
213.539154 47.490 32.5823
215.086548 49.008 71.4788
216.645157 50.847 40.0535
218.215057 53.214 -6.0682
219.796341 55.469 -40.5469
221.389069 56.790 -66.0660
222.993347 57.159 -82.7064
224.609253 56.754 -80.5938
226.236862 55.586 -70.9144
227.876266 54.133 -52.6353
229.527557 52.620 0.5453
231.190811 50.805 4.3525
232.866119 49.895 -27.0112
234.553558 51.385 -76.7574
236.253235 53.527 -167.9495
237.965225 54.923 -167.8424
239.689621 55.429 -131.9595
241.426514 54.938 -119.0886
243.175995 53.635 -151.6036
244.938141 52.475 179.6622
246.713058 51.661 -159.3890
248.500839 51.329 -142.4960
250.301575 51.496 -144.9159
252.115356 51.351 -129.1652
253.942291 51.345 -60.8386
255.782455 51.638 -63.5551
257.635956 51.617 -87.6956
259.502899 51.368 -106.2316
261.383362 51.529 -103.3113
263.277466 52.535 -91.6462
265.185272 53.602 -97.2950
267.106903 53.713 -98.6381
269.042480 53.370 -109.5781
270.992065 53.491 -106.0327
272.955780 53.672 -86.8131
274.933716 53.114 -81.4272
276.925995 52.119 -157.0375
278.932709 51.188 -167.9513
280.953979 50.314 -148.3723
282.989899 49.566 -142.2184
285.040558 49.192 -137.3925
287.106079 49.778 -115.9371
289.186554 50.402 -105.1061
291.282104 50.558 -102.4698
293.392853 50.770 -107.8226
295.518890 52.013 -118.3998
297.660339 53.837 -146.4987
299.817322 55.226 179.7770
301.989929 55.642 -153.6523
304.178284 54.946 -71.8073
306.382477 53.485 -87.9889
308.602661 52.170 -121.6908
310.838928 51.561 -128.8328
313.091400 51.382 -135.0980
315.360199 51.567 -142.9065
317.645416 51.586 -142.4822
319.947205 51.432 -129.3685
322.265686 52.017 -109.5367
324.600952 52.943 -101.8265
326.953156 53.309 -109.9852
329.322388 53.063 -174.5559
331.708801 52.556 174.9448
334.112488 51.736 -175.7410
336.533600 50.515 -164.2457
338.972260 50.117 -140.1334
341.428589 51.096 -138.1661
343.902710 52.310 -149.0184
346.394775 53.393 -54.5181
348.904907 54.403 12.6075
351.433228 55.064 3.7203
353.979858 55.375 -107.3654
356.544952 55.302 -146.4449
