* Measurement data measured by REW V5.30.2
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), L, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -20.0 dBFS with no timing reference
* Dated: Jan 17, 2024 5:35:59 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Bad Fan 1
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 70.348 -26.3599
20.287556 70.373 -20.2004
20.434568 70.399 -13.5154
20.582645 70.403 -7.2938
20.731796 70.350 -1.0544
20.882027 70.140 4.6689
21.033346 69.724 9.9601
21.185762 69.023 15.4380
21.339283 67.868 21.7305
21.493916 66.330 30.4635
21.649670 64.917 45.2485
21.806553 63.865 74.3909
21.964573 63.810 113.3347
22.123737 65.268 138.6039
22.284056 67.291 151.4146
22.445536 68.802 157.9124
22.608185 69.841 161.9051
22.772013 70.419 164.7509
22.937029 70.534 167.1087
23.103241 70.223 169.5780
23.270657 69.494 172.7359
23.439285 68.338 176.9768
23.609137 66.703 -176.4985
23.780218 64.808 -165.6922
23.952539 62.927 -146.9568
24.126110 61.576 -112.9479
24.300938 61.752 -75.1264
24.477032 63.055 -50.1871
24.654402 64.465 -36.1803
24.833057 65.784 -27.0364
25.013008 66.731 -21.4005
25.194263 67.271 -17.4368
25.376831 67.359 -15.1836
25.560722 66.937 -14.0117
25.745945 65.831 -13.1257
25.932510 64.059 -12.1492
26.120428 61.811 -5.8451
26.309708 59.953 37.4303
26.500359 60.994 113.9479
26.692390 63.772 123.6958
26.885815 65.912 121.1775
27.080641 67.392 115.6594
27.276878 68.168 107.7798
27.474539 68.345 98.4168
27.673630 68.025 86.9592
27.874165 67.248 74.0897
28.076153 66.041 58.2961
28.279604 64.428 40.6613
28.484529 62.467 17.2698
28.690941 60.569 -13.7853
28.898848 59.252 -72.2396
29.108261 59.438 -131.9836
29.319191 60.458 -165.5623
29.531651 61.411 171.3261
29.745649 61.770 154.9366
29.961199 61.291 138.4586
30.178310 59.864 125.0724
30.396996 58.439 107.2240
30.617264 58.889 -64.4045
30.839128 60.965 -86.9784
31.062601 63.683 -101.6059
31.287693 65.658 -115.2026
31.514416 66.870 -128.8861
31.742783 67.452 -143.7202
31.972803 67.505 -157.9594
32.204491 67.059 -173.0902
32.437859 66.102 173.5091
32.672916 64.539 162.8115
32.909679 62.454 158.7981
33.148155 60.911 175.3590
33.388359 61.372 -145.4045
33.630306 63.926 -128.8268
33.874004 66.182 -129.1758
34.119469 67.705 -133.8870
34.366711 68.386 -140.7321
34.615746 68.294 -147.5186
34.866585 67.416 -154.2369
35.119244 65.709 -160.5725
35.373734 63.045 -164.4242
35.630066 59.851 -160.3333
35.888256 57.221 -92.1139
36.148315 57.402 -52.6272
36.410259 58.780 -58.0741
36.674103 60.205 -74.2062
36.939857 61.555 -96.1922
37.207539 63.056 -117.0400
37.477161 64.539 -132.8645
37.748737 65.791 -143.8456
38.022282 66.617 -151.2364
38.297806 66.916 -156.0500
38.575329 66.617 -158.8828
38.854862 65.657 -159.4993
39.136421 63.989 -156.0035
39.420021 61.876 -142.0741
39.705673 60.677 -104.2345
39.993397 61.251 -66.1984
40.283207 62.884 -52.5335
40.575115 64.110 -49.4512
40.869141 64.692 -50.3706
41.165295 64.655 -53.3937
41.463596 64.060 -57.9690
41.764057 62.940 -64.0509
42.066696 61.275 -71.9579
42.371529 59.012 -82.9538
42.678570 56.584 -104.9190
42.987835 55.716 167.5320
43.299343 57.240 118.1085
43.613110 59.488 105.5013
43.929150 61.112 100.3416
44.247478 62.042 99.0286
44.568115 62.375 100.2501
44.891075 62.148 102.9364
45.216373 61.296 106.1964
45.544029 59.670 109.8211
45.874062 57.422 116.3342
46.206486 55.868 -159.8200
46.541317 56.832 -86.2023
46.878574 58.526 -80.2814
47.218277 59.251 -75.8321
47.560440 58.914 -68.2573
47.905083 57.824 -55.2037
48.252224 56.360 -38.1580
48.601879 54.624 -23.5908
48.954067 52.958 -15.9046
49.308807 53.258 174.4357
49.666119 55.344 172.3279
50.026020 57.114 171.5475
50.388531 57.561 170.5074
50.753666 56.589 169.7450
51.121449 54.246 170.2474
51.491894 50.999 177.1854
51.865025 48.499 -21.9368
52.240860 48.397 5.4267
52.619419 50.613 67.8217
53.000721 53.622 96.3011
53.384785 55.951 96.6102
53.771633 57.046 86.1062
54.161285 57.084 64.2325
54.553761 56.669 24.6126
54.949081 56.301 -17.8412
55.347263 55.805 -38.5714
55.748333 55.469 -29.9559
56.152309 56.708 10.5841
56.559212 58.865 21.7111
56.969063 60.122 14.6547
57.381886 59.979 2.2046
57.797699 58.534 -10.3900
58.216526 56.350 -15.6466
58.638386 55.151 -8.5628
59.063305 55.881 -7.5698
59.491302 56.616 -17.8291
59.922401 56.165 -29.2091
60.356625 55.222 -21.9097
60.793995 56.002 28.1852
61.234531 58.063 26.1884
61.678261 59.438 3.9865
62.125206 59.578 -21.6757
62.575390 58.719 -44.0959
63.028835 58.170 11.8519
63.485569 59.098 74.1496
63.945610 60.048 57.4657
64.408989 59.674 40.4418
64.875725 58.177 31.0209
65.345840 57.138 136.9061
65.819366 57.354 137.2878
66.296318 57.357 112.7678
66.776726 56.713 70.2496
67.260620 56.300 -30.3988
67.748016 56.714 -109.9878
68.238945 57.473 -161.9742
68.733429 57.969 152.8866
69.231499 57.976 109.5568
69.733177 57.693 55.1625
70.238495 57.532 -13.4235
70.747475 57.519 -70.1598
71.260139 57.336 -122.1942
71.776520 56.809 -176.5135
72.296638 55.868 136.1252
72.820526 54.665 98.1371
73.348213 54.218 -102.3165
73.879723 54.829 -134.5724
74.415085 55.188 -166.2700
74.954330 54.907 143.3011
75.497482 54.569 74.3027
76.044571 54.368 29.1023
76.595619 54.047 -6.8457
77.150665 53.812 -57.1636
77.709732 53.901 -111.1450
78.272850 53.695 -146.3796
78.840050 52.441 -172.6943
79.411354 50.257 155.4448
79.986801 48.440 -34.5895
80.566422 48.463 -97.3355
81.150238 50.314 -134.4150
81.738289 52.561 -143.0424
82.330597 54.041 -142.6655
82.927200 54.248 -136.5481
83.528122 53.733 -106.8284
84.133400 53.638 -67.6080
84.743065 53.311 -64.4088
85.357147 51.976 -91.1796
85.975677 50.354 152.8813
86.598694 49.024 131.0941
87.226227 48.854 104.2263
87.858307 50.856 -14.7080
88.494965 52.898 -29.0331
89.136238 53.280 -41.0203
89.782158 51.722 -57.8457
90.432755 48.792 -80.8672
91.088066 46.356 -84.8225
91.748131 46.451 -68.6436
92.412979 48.220 -18.0043
93.082642 50.314 3.3634
93.757156 51.435 -12.4390
94.436562 51.312 -41.1604
95.120888 50.308 -63.9424
95.810173 48.799 -75.6448
96.504456 47.298 -97.9310
97.203766 46.676 139.5861
97.908142 46.512 104.9727
98.617622 45.842 70.4480
99.332245 45.845 4.5336
100.052048 47.922 -111.2004
100.777069 50.534 -148.1398
101.507339 51.971 -155.4277
102.242905 51.922 -144.2357
102.983795 51.221 -97.7559
103.730057 50.524 -66.1503
104.481728 49.592 -69.7031
105.238846 49.338 -160.1747
106.001450 50.060 168.0421
106.769577 50.133 165.2679
107.543274 48.973 170.4041
108.322578 47.252 -172.0680
109.107529 46.859 -116.6504
109.898170 48.321 -106.4572
110.694534 49.586 -133.0797
111.496674 49.791 -162.1080
112.304626 49.498 175.0088
113.118431 50.414 136.9012
113.938133 52.320 98.0845
114.763779 53.396 84.4109
115.595406 53.379 96.9633
116.433060 53.488 142.0215
117.276779 53.831 146.9658
118.126617 53.471 126.0763
118.982613 52.333 95.9901
119.844810 51.186 82.5712
120.713257 51.569 102.2955
121.587997 52.975 106.2538
122.469070 53.553 95.7312
123.356529 52.970 86.2764
124.250420 51.988 86.9390
125.150787 51.906 111.8881
126.057678 53.149 149.1174
126.971146 54.263 158.6479
127.891228 54.293 159.3334
128.817978 54.097 -179.7096
129.751450 55.057 -155.4467
130.691681 56.095 -170.8910
131.638733 56.004 162.8571
132.592636 54.632 139.7755
133.553452 52.149 120.9679
134.521240 49.376 18.2891
135.496033 48.126 -25.5450
136.477890 48.394 -17.9426
137.466858 49.278 6.0084
138.462997 50.229 22.3364
139.466354 50.465 36.5725
140.476990 50.062 52.4077
141.494949 49.089 51.1173
142.520279 47.712 41.7762
143.553040 46.424 50.2822
144.593277 45.906 122.0316
145.641052 46.253 -153.0935
146.696426 46.431 -115.4043
147.759445 46.411 -44.2330
148.830170 46.781 -83.9698
149.908661 47.730 -151.5282
150.994965 48.369 -171.1111
152.089142 48.650 150.9509
153.191238 49.216 98.4011
154.301331 49.194 91.0316
155.419464 48.286 177.4175
156.545700 47.114 -128.1333
157.680099 46.000 -78.8237
158.822708 45.777 -28.2731
159.973602 47.279 23.5586
161.132843 49.808 79.3547
162.300476 52.082 125.4102
163.476578 53.489 -131.3511
164.661194 53.730 -96.4464
165.854401 52.694 -56.4652
167.056244 50.991 -3.0123
168.266800 49.635 -146.7808
169.486130 49.000 -99.7100
170.714294 48.570 -8.7870
171.951355 48.066 124.4182
173.197388 47.426 174.8297
174.452454 46.948 -176.9434
175.716614 47.178 118.8640
176.989929 47.638 105.9337
178.272476 47.266 52.9082
179.564316 46.248 110.1370
180.865509 45.729 167.0557
182.176132 45.823 117.1155
183.496262 45.856 -30.3862
184.825958 45.874 -60.5613
186.165283 45.738 -73.8715
187.514313 45.417 -67.7440
188.873123 45.992 -0.3828
190.241776 46.732 -13.4073
191.620346 46.627 -18.5193
193.008911 46.384 5.8812
194.407532 46.798 49.4004
195.816284 47.508 73.8018
197.235245 48.545 -18.0629
198.664490 49.862 -63.1672
200.104095 51.206 -59.7432
201.554138 52.645 -59.5844
203.014679 53.330 -58.9990
204.485809 52.373 -54.4908
205.967590 49.896 -51.0951
207.460114 47.187 -54.7943
208.963455 45.993 -83.4806
210.477692 46.552 -124.3746
212.002899 47.608 -107.5221
213.539154 48.009 -72.9460
215.086548 47.828 -52.0614
216.645157 47.767 -71.1106
218.215057 47.900 -104.8127
219.796341 47.949 -124.4021
221.389069 48.908 -92.1403
222.993347 51.031 37.4617
224.609253 53.018 1.8347
226.236862 53.747 -54.6431
227.876266 52.968 -164.6674
229.527557 51.160 -170.0785
231.190811 49.193 -151.5797
232.866119 48.801 -125.4746
234.553558 50.123 -76.3563
236.253235 51.941 -69.7151
237.965225 53.652 -96.7468
239.689621 54.375 -96.7516
241.426514 53.491 -84.7574
243.175995 51.804 -76.6329
244.938141 50.703 -65.9159
246.713058 50.563 -109.4081
248.500839 51.240 -154.5287
250.301575 51.460 -158.2002
252.115356 50.318 -139.4388
253.942291 48.924 -24.8440
255.782455 49.030 -42.6984
257.635956 50.066 -96.9821
259.502899 51.221 -129.4077
261.383362 52.430 -142.2825
263.277466 52.663 -158.6625
265.185272 51.537 167.1598
267.106903 50.213 -87.3447
269.042480 49.748 -40.5367
270.992065 50.107 -41.0006
272.955780 50.576 -77.8032
274.933716 50.554 -94.8212
276.925995 50.811 -146.3557
278.932709 51.552 -154.5969
280.953979 52.059 -92.7256
282.989899 51.691 -94.9451
285.040558 50.623 -132.0492
287.106079 50.230 -112.3857
289.186554 50.735 -103.2968
291.282104 51.236 -108.2893
293.392853 52.029 -112.3580
295.518890 53.477 -97.0206
297.660339 54.681 -105.2734
299.817322 55.644 -121.4500
301.989929 56.172 -113.5979
304.178284 56.032 -127.9600
306.382477 55.192 -139.8634
308.602661 53.655 -140.7548
310.838928 51.994 -142.6028
313.091400 51.106 -153.4829
315.360199 51.139 -158.3939
317.645416 50.974 -160.0983
319.947205 50.064 -177.4764
322.265686 49.962 159.0299
324.600952 51.315 169.2629
326.953156 52.585 -177.1082
329.322388 52.923 -161.8420
331.708801 52.507 -150.8427
334.112488 51.378 -178.9108
336.533600 49.993 168.6484
338.972260 49.224 170.5624
341.428589 49.419 178.9329
343.902710 50.452 -140.3632
346.394775 52.641 -92.8867
348.904907 55.269 -80.1759
351.433228 57.252 -107.6709
353.979858 58.320 -134.7709
356.544952 58.187 -128.6337
359.128632 56.808 -133.3230
