* Measurement data measured by REW V5.30.2
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), L, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -20.0 dBFS with no timing reference
* Dated: Jan 11, 2024 5:55:34 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: measured 0.5 m away from mic; 
* Measurement: Fan 8
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 48.553 167.7270
20.287556 49.825 131.8962
20.434568 51.307 105.9095
20.582645 52.747 91.1344
20.731796 54.034 80.2402
20.882027 54.970 72.2816
21.033346 55.443 65.4425
21.185762 55.511 58.8239
21.339283 55.207 52.5306
21.493916 54.542 45.1986
21.649670 53.588 36.6335
21.806553 52.339 25.2945
21.964573 51.199 9.4998
22.123737 50.558 -10.7109
22.284056 50.488 -32.8608
22.445536 51.096 -50.0198
22.608185 52.198 -61.6130
22.772013 53.289 -68.5691
22.937029 54.267 -72.4240
23.103241 55.094 -74.7759
23.270657 55.747 -76.0396
23.439285 56.230 -77.0116
23.609137 56.541 -78.1201
23.780218 56.666 -79.4387
23.952539 56.588 -81.3882
24.126110 56.298 -83.9171
24.300938 55.779 -87.0821
24.477032 55.026 -91.1385
24.654402 54.037 -95.6530
24.833057 52.816 -101.1164
25.013008 51.378 -106.5964
25.194263 49.740 -112.1659
25.376831 47.951 -116.2453
25.560722 46.119 -117.2251
25.745945 44.665 -113.4034
25.932510 43.865 -103.1441
26.120428 44.151 -91.7226
26.309708 45.261 -82.7482
26.500359 46.441 -78.3300
26.692390 47.502 -76.8705
26.885815 48.207 -77.2749
27.080641 48.556 -79.0300
27.276878 48.552 -81.8934
27.474539 48.217 -86.2122
27.673630 47.573 -92.7447
27.874165 46.772 -102.6141
28.076153 45.964 -118.0919
28.279604 45.653 -139.3399
28.484529 46.043 -163.7430
28.690941 46.945 175.8610
28.898848 48.071 160.4452
29.108261 48.955 149.0020
29.319191 49.500 139.8955
29.531651 49.617 132.0043
29.745649 49.296 125.3161
29.961199 48.530 119.2563
30.178310 47.337 114.7166
30.396996 45.785 111.7995
30.617264 43.997 112.2220
30.839128 42.388 115.7194
31.062601 41.290 122.0247
31.287693 40.830 126.4005
31.514416 40.661 128.5554
31.742783 40.246 128.6360
31.972803 39.376 132.4410
32.204491 38.529 146.1431
32.437859 39.247 179.4479
32.672916 41.334 -157.4157
32.909679 43.933 -151.3971
33.148155 45.808 -154.5985
33.388359 46.867 -161.2548
33.630306 47.092 -171.6162
33.874004 46.542 174.8548
34.119469 45.617 153.7080
34.366711 45.025 108.4883
34.615746 46.027 46.7954
34.866585 47.940 13.7584
35.119244 49.819 -5.6257
35.373734 51.102 -19.9948
35.630066 51.778 -32.3370
35.888256 51.868 -44.3011
36.148315 51.412 -55.9486
36.410259 50.420 -67.5720
36.674103 48.886 -80.1334
36.939857 46.795 -94.3890
37.207539 44.152 -112.0358
37.477161 41.151 -138.4030
37.748737 38.135 179.9574
38.022282 35.607 138.5892
38.297806 33.273 117.2955
38.575329 31.308 118.7225
38.854862 30.897 171.6010
39.136421 32.937 -164.2880
39.420021 34.795 -171.3548
39.705673 36.007 169.5227
39.993397 37.157 131.3008
40.283207 38.967 80.6752
40.575115 41.142 50.1659
40.869141 42.862 34.8499
41.165295 43.828 27.0645
41.463596 44.044 25.0493
41.764057 43.778 30.0276
42.066696 43.568 42.7623
42.371529 43.808 57.7326
42.678570 44.180 68.7958
42.987835 44.201 75.6140
43.299343 43.548 80.4597
43.613110 42.142 85.5364
43.929150 40.082 91.4250
44.247478 37.832 93.7479
44.568115 37.521 39.4804
44.891075 40.072 -57.3755
45.216373 43.264 -67.5140
45.544029 45.608 -76.1515
45.874062 46.898 -86.0844
46.206486 47.204 -97.3851
46.541317 46.583 -109.3802
46.878574 45.054 -120.2454
47.218277 42.698 -125.0867
47.560440 40.234 -111.0766
47.905083 39.635 -78.6144
48.252224 40.628 -65.9896
48.601879 41.357 -65.5165
48.954067 41.062 -66.4487
49.308807 39.754 -64.4413
49.666119 37.750 -58.9474
50.026020 35.727 -57.8852
50.388531 35.323 -94.7227
50.753666 37.274 -161.2527
51.121449 39.699 -178.1199
51.491894 41.093 176.2272
51.865025 41.179 175.8525
52.240860 40.192 -177.3350
52.619419 38.821 -161.7249
53.000721 37.945 -149.3276
53.384785 38.073 -159.5908
53.771633 39.535 157.3269
54.161285 41.747 121.8140
54.553761 43.592 107.8728
54.949081 44.623 104.2256
55.347263 45.025 108.1467
55.748333 45.268 118.2908
56.152309 45.658 129.7100
56.559212 46.043 138.0156
56.969063 46.180 144.4515
57.381886 46.164 152.5880
57.797699 46.332 163.0278
58.216526 46.719 171.4258
58.638386 46.866 174.8547
59.063305 46.252 174.6172
59.491302 44.551 173.6904
59.922401 41.672 177.5861
60.356625 38.051 -149.1422
60.793995 35.072 -91.8782
61.234531 34.196 -103.3245
61.678261 35.671 -167.5376
62.125206 37.977 160.9316
62.575390 39.484 147.2825
63.028835 39.713 134.3512
63.485569 38.951 111.6978
63.945610 38.395 23.5293
64.408989 38.732 -42.0643
64.875725 38.781 -65.2332
65.345840 37.845 -79.0085
65.819366 37.208 -48.1375
66.296318 38.489 -1.3213
66.776726 40.102 -11.5012
67.260620 40.454 -26.5571
67.748016 39.227 -36.3292
68.238945 36.952 -20.6041
68.733429 35.204 53.4525
69.231499 34.349 69.9600
69.733177 33.643 86.4502
70.238495 34.133 111.2925
70.747475 35.557 108.6799
71.260139 36.478 89.1174
71.776520 36.343 68.5393
72.296638 35.181 51.5774
72.820526 34.134 32.9301
73.348213 35.529 8.3331
73.879723 38.522 -4.2159
74.415085 41.011 -6.1545
74.954330 42.408 -3.0050
75.497482 42.701 5.1344
76.044571 42.081 20.2069
76.595619 40.937 42.7648
77.150665 39.983 76.3932
77.709732 40.503 144.5116
78.272850 42.356 179.5349
78.840050 43.707 -176.6902
79.411354 43.662 -179.1558
79.986801 42.346 -172.2610
80.566422 40.999 -132.4176
81.150238 40.734 -103.5865
81.738289 40.962 -81.6640
82.330597 42.024 -14.0533
82.927200 43.336 0.9846
83.528122 43.331 -5.5883
84.133400 41.672 -18.8239
84.743065 39.287 -174.8815
85.357147 37.261 162.9128
85.975677 36.193 168.2594
86.598694 37.917 -149.6003
87.226227 41.479 -16.0768
87.858307 44.427 -26.7596
88.494965 45.836 -45.6230
89.136238 45.544 -67.8248
89.782158 43.713 -92.7725
90.432755 41.000 175.2441
91.088066 38.651 63.1084
91.748131 38.323 75.5005
92.412979 40.233 83.5500
93.082642 41.999 65.7471
93.757156 42.344 51.6691
94.436562 41.438 56.1899
95.120888 40.536 79.0125
95.810173 40.377 75.2137
96.504456 40.898 16.4719
97.203766 41.908 -33.1482
97.908142 42.500 -52.8782
98.617622 42.213 -68.6799
99.332245 41.553 -82.4617
100.052048 42.275 -59.1299
100.777069 44.833 -7.8832
101.507339 46.988 -9.7999
102.242905 47.503 -20.2397
102.983795 46.210 -30.6243
103.730057 43.644 -11.6718
104.481728 40.949 96.1714
105.238846 38.378 87.4480
106.001450 35.546 75.1606
106.769577 34.155 44.7085
107.543274 35.533 -23.2087
108.322578 37.404 -48.3134
109.107529 38.774 -36.8898
109.898170 40.120 10.3141
110.694534 41.374 44.9706
111.496674 42.370 55.4926
112.304626 43.627 1.2128
113.118431 45.323 -61.0870
113.938133 47.118 -21.6593
114.763779 49.165 47.4557
115.595406 51.206 95.0571
116.433060 53.059 159.5675
117.276779 53.921 154.2444
118.126617 53.723 144.1318
118.982613 53.955 146.8291
119.844810 54.640 148.2258
120.713257 54.153 146.6182
121.587997 52.138 153.8198
122.469070 49.757 -60.6075
123.356529 48.287 -39.7078
124.250420 46.714 -38.9139
125.150787 44.143 -34.5415
126.057678 41.662 4.5203
126.971146 40.744 4.9029
127.891228 40.523 -48.1877
128.817978 40.733 -108.2382
129.751450 41.220 -116.4338
130.691681 41.349 -112.5704
131.638733 41.356 -112.8564
132.592636 41.483 -134.9268
133.553452 41.458 83.3059
134.521240 41.209 19.2858
135.496033 40.894 10.9962
136.477890 40.963 19.2321
137.466858 41.607 -2.2996
138.462997 42.981 -94.5242
139.466354 43.955 -96.3179
140.476990 43.813 -65.7609
141.494949 43.308 -8.9602
142.520279 42.867 0.4010
143.553040 42.270 -4.3654
144.593277 41.890 31.3037
145.641052 41.892 61.8782
146.696426 41.876 65.5591
147.759445 42.953 71.3130
148.830170 44.760 75.2864
149.908661 45.508 73.1547
150.994965 45.140 82.3831
152.089142 44.917 102.7292
153.191238 44.615 95.1176
154.301331 43.307 59.4602
155.419464 42.015 -6.9075
156.545700 42.320 15.7592
157.680099 43.363 66.1449
158.822708 43.562 74.4307
159.973602 43.200 85.4304
161.132843 44.222 114.2241
162.300476 46.191 148.8057
163.476578 47.406 168.3202
164.661194 46.919 160.0359
165.854401 44.840 120.8497
167.056244 42.407 90.5068
168.266800 41.762 78.2386
169.486130 42.625 75.9199
170.714294 43.406 75.1326
171.951355 44.561 42.9980
173.197388 46.048 29.7125
174.452454 46.440 31.1428
175.716614 45.614 19.8949
176.989929 45.563 -26.4718
178.272476 46.945 1.5192
179.564316 48.041 34.7817
180.865509 47.570 44.1958
182.176132 45.336 55.6184
183.496262 42.452 75.8115
184.825958 41.447 16.4055
186.165283 42.313 -19.7914
187.514313 42.500 -6.8282
188.873123 41.595 14.9784
190.241776 41.224 -149.4242
191.620346 42.899 -142.5670
193.008911 45.558 -29.2614
194.407532 47.992 32.4773
195.816284 49.041 28.6238
197.235245 48.253 3.0851
198.664490 46.594 -32.7500
200.104095 45.780 -3.9102
201.554138 46.414 -15.3262
203.014679 47.191 -45.5817
204.485809 46.888 -60.1862
205.967590 45.799 -67.6700
207.460114 44.959 -60.8109
208.963455 44.534 -51.2229
210.477692 43.966 -47.1030
212.002899 42.944 -55.6466
213.539154 41.910 -31.0104
215.086548 42.406 -20.5137
216.645157 44.032 -65.8114
218.215057 45.229 -83.1122
219.796341 45.517 -92.7762
221.389069 45.156 -109.4932
222.993347 44.261 -109.8112
224.609253 43.220 -54.7897
226.236862 42.685 -41.7214
227.876266 43.309 -52.4390
229.527557 44.534 -53.1057
231.190811 44.989 -50.7787
232.866119 44.737 -75.2975
234.553558 45.420 -128.8763
236.253235 47.597 -146.5645
237.965225 49.983 -118.6647
239.689621 51.380 -86.0221
241.426514 51.464 -76.4186
243.175995 50.344 -102.4487
244.938141 48.371 -116.5875
246.713058 46.455 -119.8159
248.500839 46.720 -87.6389
250.301575 48.289 -85.2568
252.115356 49.374 -95.0425
253.942291 49.985 -86.9587
255.782455 50.588 -69.1930
257.635956 51.552 -59.2932
259.502899 51.993 -65.1141
261.383362 51.263 -109.6461
263.277466 50.048 -148.6797
265.185272 49.309 -165.2747
267.106903 49.204 -171.3395
269.042480 48.849 158.3519
270.992065 48.073 168.6329
272.955780 47.180 -161.1538
274.933716 46.726 -126.3660
276.925995 46.903 -111.1920
278.932709 47.989 -98.7860
280.953979 49.406 -75.5117
282.989899 50.108 -69.5704
285.040558 49.766 -64.9498
287.106079 49.398 -73.5814
289.186554 50.406 -55.8550
291.282104 51.579 14.4431
293.392853 51.409 35.2239
295.518890 50.013 41.7605
297.660339 49.460 -153.6332
299.817322 50.441 -145.6558
301.989929 51.193 -127.6235
304.178284 50.874 -105.8283
306.382477 49.783 -112.3957
308.602661 48.698 -154.9863
310.838928 47.923 -166.4324
313.091400 47.958 -147.7832
315.360199 48.681 -135.8018
317.645416 49.331 -155.5662
319.947205 49.846 -160.5220
322.265686 49.932 -149.1572
324.600952 50.139 -131.0610
326.953156 51.560 -105.6995
329.322388 53.637 -94.3796
331.708801 55.221 -104.2475
334.112488 55.639 -139.8120
336.533600 55.121 -160.2031
338.972260 54.571 -116.2617
341.428589 54.173 -127.7009
343.902710 53.572 -145.3928
346.394775 52.678 -163.9944
348.904907 51.588 -165.1790
351.433228 50.910 -150.4895
353.979858 50.921 -151.2401
356.544952 51.320 -159.2145
359.128632 52.005 -157.7272
361.731018 53.306 177.7229
