* Measurement data measured by REW V5.30.2
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), L, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -20.0 dBFS with no timing reference
* Dated: Jan 11, 2024 5:42:51 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: measured 0.5 m away from mic; 
* Measurement: Fan 3
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 58.531 173.8250
20.287556 59.138 -166.0857
20.434568 59.897 -146.5586
20.582645 60.798 -133.5535
20.731796 61.821 -125.0099
20.882027 62.591 -119.2647
21.033346 62.925 -115.0013
21.185762 62.849 -111.2773
21.339283 62.335 -107.2106
21.493916 61.390 -102.0107
21.649670 60.078 -94.4366
21.806553 58.356 -81.1216
21.964573 57.082 -57.2603
22.123737 57.175 -23.3147
22.284056 58.237 4.5693
22.445536 59.636 19.5123
22.608185 61.156 28.0925
22.772013 62.311 33.0282
22.937029 63.031 36.1849
23.103241 63.417 38.0852
23.270657 63.497 39.0785
23.439285 63.331 39.1260
23.609137 62.960 38.0535
23.780218 62.460 35.5536
23.952539 61.927 31.0464
24.126110 61.465 24.2466
24.300938 61.270 15.1427
24.477032 61.360 4.4615
24.654402 61.735 -6.2006
24.833057 62.294 -16.0552
25.013008 62.784 -24.3275
25.194263 63.114 -31.5966
25.376831 63.104 -37.7147
25.560722 62.684 -43.6106
25.745945 61.694 -48.8433
25.932510 60.057 -54.5292
26.120428 57.516 -59.9404
26.309708 54.631 -67.9088
26.500359 53.806 125.3411
26.692390 55.069 108.0773
26.885815 56.640 101.1321
27.080641 57.861 94.2340
27.276878 58.001 87.0556
27.474539 57.138 78.4873
27.673630 55.244 67.1892
27.874165 53.222 46.3648
28.076153 51.954 -28.5938
28.279604 52.097 -89.2812
28.484529 53.343 -111.7075
28.690941 53.892 -126.2776
28.898848 53.611 -144.4056
29.108261 52.913 -170.1697
29.319191 52.585 146.6097
29.531651 53.385 103.7467
29.745649 54.430 81.2476
29.961199 55.174 67.7725
30.178310 55.127 61.6924
30.396996 54.355 60.2158
30.617264 53.088 67.5360
30.839128 52.312 82.0232
31.062601 52.591 98.1912
31.287693 53.381 102.1758
31.514416 54.217 96.6208
31.742783 54.719 79.9914
31.972803 55.328 55.3326
32.204491 56.222 25.3203
32.437859 57.364 -0.5462
32.672916 58.388 -19.8691
32.909679 59.033 -35.7525
33.148155 59.154 -48.3785
33.388359 58.738 -59.2202
33.630306 57.800 -68.1616
33.874004 56.469 -73.1588
34.119469 55.196 -72.8685
34.366711 54.638 -64.8795
34.615746 55.431 -55.9585
34.866585 56.981 -51.7887
35.119244 58.555 -52.9182
35.373734 59.697 -57.2461
35.630066 60.332 -62.9012
35.888256 60.428 -69.6000
36.148315 59.981 -76.9492
36.410259 58.991 -85.0379
36.674103 57.463 -94.7025
36.939857 55.421 -106.8961
37.207539 52.959 -122.3044
37.477161 50.239 -140.4011
37.748737 47.521 -154.8326
38.022282 45.416 -151.6270
38.297806 45.617 -126.9557
38.575329 47.521 -109.1117
38.854862 49.584 -105.2633
39.136421 50.691 -108.4861
39.420021 50.713 -115.3420
39.705673 49.702 -126.3743
39.993397 48.276 -150.5529
40.283207 47.708 132.8480
40.575115 48.945 83.6951
40.869141 50.255 67.4088
41.165295 50.730 58.7100
41.463596 50.114 54.3257
41.764057 48.572 56.9976
42.066696 46.851 76.3915
42.371529 46.668 107.2092
42.678570 47.667 119.6556
42.987835 48.580 117.5640
43.299343 48.651 108.4575
43.613110 47.792 94.7536
43.929150 46.195 75.0251
44.247478 44.969 24.6165
44.568115 45.882 -82.3669
44.891075 47.944 -110.0750
45.216373 49.716 -126.2957
45.544029 50.662 -140.3859
45.874062 50.803 -155.0389
46.206486 50.294 -172.9408
46.541317 49.458 161.6492
46.878574 48.865 125.6527
47.218277 48.907 89.1252
47.560440 49.184 62.7632
47.905083 49.067 43.8730
48.252224 48.193 28.2072
48.601879 46.412 13.1375
48.954067 43.733 -2.9619
49.308807 40.593 -18.4240
49.666119 39.047 -22.3187
50.026020 40.585 -18.2009
50.388531 43.018 -20.7418
50.753666 44.512 -27.3225
51.121449 44.650 -34.7150
51.491894 43.351 -40.9608
51.865025 40.870 -40.9481
52.240860 38.703 66.0543
52.619419 38.070 103.0168
53.000721 37.830 112.9478
53.384785 37.690 139.8210
53.771633 38.564 168.0795
54.161285 39.686 169.2683
54.553761 40.407 144.6431
54.949081 41.320 84.0986
55.347263 42.465 38.9492
55.748333 42.914 16.0190
56.152309 42.378 -1.4967
56.559212 42.125 -134.6119
56.969063 43.215 157.4752
57.381886 44.283 140.8560
57.797699 44.334 118.2611
58.216526 44.216 58.9113
58.638386 45.054 -9.0780
59.063305 46.157 -26.5796
59.491302 46.683 -26.6343
59.922401 46.873 -14.3469
60.356625 47.113 2.5325
60.793995 47.106 14.7330
61.234531 46.368 23.8164
61.678261 44.895 36.2280
62.125206 43.340 54.2217
62.575390 42.468 65.7471
63.028835 42.315 64.1184
63.485569 42.701 57.5105
63.945610 43.666 55.9896
64.408989 44.948 59.8195
64.875725 45.879 63.5154
65.345840 45.874 66.4862
65.819366 44.789 75.3843
66.296318 43.473 108.9956
66.776726 43.223 145.0463
67.260620 43.284 147.9164
67.748016 42.487 132.0116
68.238945 41.345 65.4585
68.733429 40.858 -36.9653
69.231499 40.641 -80.5763
69.733177 40.063 -131.4344
70.238495 38.957 178.2777
70.747475 37.139 135.4022
71.260139 34.833 86.1283
71.776520 33.147 50.4169
72.296638 33.033 35.1094
72.820526 34.210 3.2642
73.348213 36.241 -140.7786
73.879723 38.012 -165.3081
74.415085 39.081 146.9404
74.954330 40.384 63.3601
75.497482 42.338 59.9026
76.044571 44.909 105.3108
76.595619 47.278 128.1018
77.150665 48.267 133.4839
77.709732 47.537 139.2285
78.272850 45.669 156.9829
78.840050 44.505 -74.9971
79.411354 44.982 -39.0040
79.986801 45.177 -31.0652
80.566422 44.254 -17.6962
81.150238 43.410 112.6218
81.738289 43.177 134.8806
82.330597 43.634 -132.9969
82.927200 45.145 -85.7294
83.528122 47.195 -37.8354
84.133400 49.298 -9.1367
84.743065 50.201 -11.8478
85.357147 49.268 -25.2246
85.975677 46.692 -45.6870
86.598694 43.507 -95.7103
87.226227 42.098 -130.9960
87.858307 43.183 -149.5219
88.494965 44.038 -179.2734
89.136238 43.447 149.1124
89.782158 41.560 100.4642
90.432755 39.606 22.8938
91.088066 39.776 33.8424
91.748131 41.724 31.3900
92.412979 43.430 0.4421
93.082642 44.457 -35.0635
93.757156 44.771 -51.0425
94.436562 44.726 -35.1815
95.120888 45.350 22.9409
95.810173 46.040 38.6837
96.504456 45.505 32.3604
97.203766 44.005 -34.3667
97.908142 42.585 -118.5305
98.617622 41.174 -125.8140
99.332245 40.778 -134.1494
100.052048 43.415 155.3042
100.777069 46.829 173.8547
101.507339 48.958 175.4333
102.242905 49.153 171.5542
102.983795 47.505 169.5391
103.730057 45.065 -92.7065
104.481728 43.628 -89.8857
105.238846 43.925 -153.3438
106.001450 44.588 -173.3164
106.769577 44.238 -173.7842
107.543274 43.215 -151.3706
108.322578 43.191 -31.5491
109.107529 43.933 -31.0844
109.898170 44.389 -43.0045
110.694534 45.708 -10.3431
111.496674 48.335 52.7733
112.304626 50.435 49.6494
113.118431 51.017 47.0150
113.938133 50.129 54.5372
114.763779 48.351 74.0801
115.595406 46.134 97.2269
116.433060 44.064 138.6816
117.276779 43.465 151.3710
118.126617 44.953 150.0573
118.982613 47.210 158.1469
119.844810 48.210 155.0182
120.713257 47.207 159.2230
121.587997 44.866 -172.9736
122.469070 42.918 -144.5748
123.356529 43.247 -163.0995
124.250420 44.212 -179.5912
125.150787 43.544 167.0167
126.057678 41.041 144.4969
126.971146 38.100 118.2842
127.891228 36.999 119.9856
128.817978 38.266 40.4675
129.751450 40.028 4.4944
130.691681 40.842 21.5984
131.638733 40.954 51.6101
132.592636 40.640 56.7938
133.553452 40.948 99.8763
134.521240 42.724 129.7839
135.496033 44.285 121.7473
136.477890 44.614 101.3837
137.466858 44.034 63.1639
138.462997 43.639 37.1381
139.466354 44.356 68.6587
140.476990 45.605 102.6714
141.494949 46.097 104.9951
142.520279 46.394 65.3965
143.553040 47.441 -14.5854
144.593277 48.011 -13.7429
145.641052 47.515 15.6371
146.696426 46.580 68.0448
147.759445 45.785 120.3815
148.830170 45.156 129.9288
149.908661 45.149 94.6162
150.994965 46.177 11.4956
152.089142 46.774 -23.1758
153.191238 46.131 -35.4622
154.301331 45.006 -13.9163
155.419464 44.479 14.2504
156.545700 44.876 31.5094
157.680099 45.822 25.6011
158.822708 46.352 15.6329
159.973602 46.127 9.9186
161.132843 45.871 -143.7036
162.300476 46.034 -153.7886
163.476578 46.032 -176.0503
164.661194 45.738 113.9775
165.854401 44.815 89.3098
167.056244 43.706 47.8738
168.266800 43.494 -10.6689
169.486130 43.505 -25.8054
170.714294 43.614 -10.8704
171.951355 43.924 -9.8735
173.197388 44.288 -2.2725
174.452454 45.043 -36.4668
175.716614 45.433 -74.7053
176.989929 44.853 -88.4065
178.272476 44.538 -70.6917
179.564316 45.484 -59.3362
180.865509 46.142 -65.1138
182.176132 45.899 -52.7664
183.496262 45.561 -34.6443
184.825958 45.329 -21.8940
186.165283 44.846 6.8132
187.514313 44.128 43.0349
188.873123 43.940 -82.8169
190.241776 44.808 -92.4226
191.620346 46.332 -87.9844
193.008911 47.794 -42.9685
194.407532 48.323 -25.2197
195.816284 48.092 -45.9426
197.235245 48.043 -76.5635
198.664490 47.895 -47.6592
200.104095 47.192 -29.2913
201.554138 45.719 -32.7046
203.014679 44.025 -30.6660
204.485809 43.005 -32.6331
205.967590 43.545 -32.2390
207.460114 45.313 -21.3665
208.963455 46.816 -24.1492
210.477692 47.662 -32.9277
212.002899 48.561 -34.6548
213.539154 48.999 -31.7122
215.086548 48.455 -13.4561
216.645157 47.294 1.9709
218.215057 45.647 -6.2000
219.796341 43.784 -40.3010
221.389069 42.946 -43.3171
222.993347 42.944 -45.5869
224.609253 42.788 -52.5178
226.236862 43.309 -44.7949
227.876266 44.551 -57.8442
229.527557 44.929 -53.9875
231.190811 44.552 -76.9441
232.866119 44.848 -126.7219
234.553558 46.359 -120.6128
236.253235 48.058 26.4036
237.965225 48.690 27.1733
239.689621 48.167 39.2344
241.426514 47.899 -21.5144
243.175995 48.286 -86.7991
244.938141 47.826 -103.5918
246.713058 46.516 -112.2554
248.500839 46.508 -96.8560
250.301575 48.586 -97.8628
252.115356 50.629 -97.1633
253.942291 51.305 -100.0527
255.782455 50.794 -119.1206
257.635956 49.790 -100.4175
259.502899 48.730 -68.8826
261.383362 48.422 -112.8606
263.277466 49.270 -101.1794
265.185272 50.366 -92.8252
267.106903 51.584 -107.8342
269.042480 52.856 -103.8303
270.992065 53.099 -93.9783
272.955780 52.181 -94.2300
274.933716 51.111 -59.8438
276.925995 50.765 -30.0581
278.932709 51.319 -55.2273
280.953979 52.696 -84.3955
282.989899 53.911 -78.4509
285.040558 53.785 -92.0420
287.106079 52.605 -123.3118
289.186554 51.829 -127.0432
291.282104 51.740 -129.4336
293.392853 51.641 -135.6609
295.518890 51.036 -129.6343
297.660339 49.943 -130.3855
299.817322 49.332 -126.9202
301.989929 49.586 -124.4141
304.178284 50.373 -138.8386
306.382477 51.248 -155.1018
308.602661 51.502 -165.5884
310.838928 50.851 -169.2385
313.091400 50.314 -160.7026
315.360199 51.114 -133.1199
317.645416 52.461 -127.9302
319.947205 53.164 -143.0173
322.265686 52.657 -152.7036
324.600952 51.785 -155.3459
326.953156 52.328 -142.0647
329.322388 53.747 -126.6580
331.708801 54.548 -122.9373
334.112488 54.723 -141.2139
336.533600 54.676 -119.2798
338.972260 54.933 -111.7969
341.428589 55.736 -131.8320
343.902710 56.261 -159.3542
346.394775 55.586 -178.6233
348.904907 53.948 161.6431
351.433228 52.765 100.5886
353.979858 53.299 -157.4734
356.544952 55.272 -145.1816
359.128632 57.193 -159.0393
361.731018 58.073 -173.3933
