* Measurement data measured by REW V5.30.2
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), L, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -20.0 dBFS with no timing reference
* Dated: Jan 11, 2024 6:01:39 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: measured 0.5 m away from mic; "worst" fan deemed by joah
* Measurement: Fan 10
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 44.798 119.5603
20.287556 43.885 126.4103
20.434568 43.083 -133.6895
20.582645 43.951 -87.4122
20.731796 46.768 -84.1222
20.882027 49.234 -83.8830
21.033346 50.490 -85.0114
21.185762 50.908 -86.2450
21.339283 50.631 -86.3642
21.493916 49.665 -85.7073
21.649670 48.113 -81.8921
21.806553 45.885 -68.9994
21.964573 44.465 -32.3933
22.123737 45.487 14.2792
22.284056 47.657 33.9329
22.445536 49.371 40.4473
22.608185 50.602 42.8551
22.772013 51.183 44.3738
22.937029 51.078 45.3897
23.103241 50.317 47.4885
23.270657 48.844 52.1836
23.439285 47.211 62.3595
23.609137 45.918 87.0213
23.780218 45.592 128.3643
23.952539 46.924 156.0234
24.126110 48.939 168.9850
24.300938 50.419 175.4343
24.477032 51.423 179.3924
24.654402 51.986 -177.3889
24.833057 52.141 -174.3342
25.013008 51.968 -170.9088
25.194263 51.481 -166.6558
25.376831 50.698 -161.2490
25.560722 49.654 -153.5941
25.745945 48.483 -142.1901
25.932510 47.442 -124.1562
26.120428 47.330 -99.2237
26.309708 48.198 -74.9232
26.500359 49.675 -59.6571
26.692390 51.380 -51.4547
26.885815 52.764 -48.2609
27.080641 53.802 -47.7292
27.276878 54.452 -49.2557
27.474539 54.720 -52.0200
27.673630 54.610 -56.0113
27.874165 54.108 -60.7867
28.076153 53.202 -66.7723
28.279604 51.854 -73.7663
28.484529 50.044 -83.0481
28.690941 47.795 -95.9056
28.898848 45.407 -117.9938
29.108261 43.815 -154.7403
29.319191 43.460 167.5823
29.531651 44.399 147.2948
29.745649 45.660 137.5306
29.961199 46.811 133.1710
30.178310 47.814 131.1248
30.396996 48.665 130.2253
30.617264 49.355 129.3154
30.839128 49.818 128.3015
31.062601 50.000 127.0150
31.287693 49.823 126.1746
31.514416 49.248 126.2706
31.742783 48.239 128.6884
31.972803 46.920 135.2852
32.204491 45.570 149.1042
32.437859 44.884 170.2258
32.672916 44.992 -169.0013
32.909679 45.671 -154.9022
33.148155 46.166 -146.7910
33.388359 46.245 -142.0474
33.630306 45.779 -139.3258
33.874004 44.734 -138.7859
34.119469 43.180 -142.2339
34.366711 41.444 -156.5743
34.615746 41.213 160.4660
34.866585 42.820 116.4207
35.119244 45.362 98.6515
35.373734 47.340 90.0203
35.630066 48.588 84.1438
35.888256 49.071 78.8555
36.148315 48.821 73.4458
36.410259 47.849 67.6068
36.674103 46.176 60.3770
36.939857 43.858 50.6541
37.207539 41.174 37.0583
37.477161 38.941 20.9216
37.748737 38.103 11.4379
38.022282 38.955 12.2340
38.297806 40.248 17.1086
38.575329 41.235 23.3829
38.854862 41.622 31.3048
39.136421 41.490 43.3987
39.420021 41.308 61.4199
39.705673 41.444 81.9868
39.993397 41.838 99.0206
40.283207 42.102 110.3389
40.575115 41.893 117.6649
40.869141 41.220 122.4788
41.165295 40.332 123.9336
41.463596 39.658 119.3556
41.764057 39.670 106.4485
42.066696 40.455 88.3943
42.371529 41.404 71.8148
42.678570 41.919 58.2465
42.987835 41.649 45.5881
43.299343 40.556 29.5454
43.613110 39.208 -4.0372
43.929150 39.048 -74.3448
44.247478 40.246 -108.9485
44.568115 41.250 -121.4746
44.891075 41.359 -126.9654
45.216373 40.444 -128.3356
45.544029 38.588 -125.9005
45.874062 36.075 -120.8073
46.206486 33.918 -122.9340
46.541317 34.287 -156.3017
46.878574 37.191 169.9153
47.218277 40.061 155.6539
47.560440 41.992 145.5982
47.905083 42.876 134.1460
48.252224 42.839 117.5889
48.601879 42.327 89.4147
48.954067 42.081 44.9617
49.308807 42.280 5.4542
49.666119 42.269 -19.4609
50.026020 41.402 -38.7988
50.388531 39.799 -64.5803
50.753666 38.851 -162.2836
51.121449 39.269 146.3441
51.491894 39.721 133.1530
51.865025 39.052 129.2306
52.240860 37.280 135.6741
52.619419 35.363 153.9466
53.000721 34.749 162.1277
53.384785 36.404 124.2721
53.771633 39.766 40.6266
54.161285 43.357 4.6765
54.553761 46.515 -23.5011
54.949081 49.184 -50.2415
55.347263 51.340 -73.5789
55.748333 52.880 -92.8815
56.152309 53.694 -109.5491
56.559212 53.737 -125.9724
56.969063 53.132 -146.0762
57.381886 52.405 -177.1847
57.797699 52.439 139.9852
58.216526 53.376 108.2446
58.638386 54.426 90.9883
59.063305 54.997 80.1877
59.491302 54.879 71.0598
59.922401 54.013 60.4160
60.356625 52.420 44.6436
60.793995 50.364 16.2690
61.234531 48.561 -36.5115
61.678261 47.654 -87.0289
62.125206 47.199 -116.8779
62.575390 46.454 -136.5156
63.028835 45.296 -148.5212
63.485569 44.201 -152.7744
63.945610 43.804 -154.6885
64.408989 44.012 -163.7473
64.875725 44.310 176.0472
65.345840 44.525 146.4375
65.819366 44.569 116.7551
66.296318 44.110 94.4219
66.776726 42.742 79.1498
67.260620 40.202 70.6886
67.748016 36.654 79.3970
68.238945 33.210 -167.8666
68.733429 31.832 -109.4124
69.231499 33.019 -62.8927
69.733177 34.551 -60.1739
70.238495 35.321 -85.0363
70.747475 36.318 -168.5115
71.260139 37.884 162.1783
71.776520 39.418 168.8314
72.296638 40.903 -171.3853
72.820526 41.846 -159.7222
73.348213 41.397 -157.3289
73.879723 39.412 -156.6715
74.415085 37.377 -145.1868
74.954330 38.158 146.8516
75.497482 40.990 161.4072
76.044571 43.298 166.5708
76.595619 44.456 171.1079
77.150665 45.191 167.5911
77.709732 46.811 107.5989
78.272850 49.138 47.0938
78.840050 50.582 36.7411
79.411354 50.563 42.5762
79.986801 49.971 81.0701
80.566422 49.832 120.1752
81.150238 49.937 150.7490
81.738289 50.789 -102.0300
82.330597 51.955 -81.9946
82.927200 52.803 -51.9644
83.528122 53.952 -9.4191
84.133400 54.657 -1.3805
84.743065 53.776 -8.0821
85.357147 51.150 -22.9654
85.975677 47.221 -74.5803
86.598694 43.420 178.4590
87.226227 43.203 142.5920
87.858307 45.773 126.0151
88.494965 48.091 127.8989
89.136238 49.756 138.3225
89.782158 50.544 143.7295
90.432755 49.898 140.1929
91.088066 47.549 131.0780
91.748131 43.718 115.7578
92.412979 39.192 75.4866
93.082642 36.007 39.6997
93.757156 35.604 -49.6278
94.436562 36.134 -88.3590
95.120888 36.171 -98.9977
95.810173 36.795 -118.9547
96.504456 39.077 -174.3783
97.203766 41.347 162.5779
97.908142 42.193 152.2898
98.617622 41.372 139.7065
99.332245 39.807 106.9778
100.052048 39.964 78.0642
100.777069 41.779 85.0966
101.507339 42.677 87.1580
102.242905 41.814 82.9164
102.983795 40.241 55.5795
103.730057 40.298 12.0562
104.481728 41.311 10.4862
105.238846 41.495 27.0986
106.001450 41.201 58.5963
106.769577 41.018 65.0681
107.543274 40.690 32.8096
108.322578 40.323 -26.3855
109.107529 41.084 -64.6349
109.898170 43.389 -55.5647
110.694534 45.252 -52.5428
111.496674 45.428 -47.7218
112.304626 44.609 -21.7795
113.118431 44.818 154.7886
113.938133 46.241 -163.2985
114.763779 46.965 -151.2556
115.595406 46.152 -141.9340
116.433060 44.747 -116.2657
117.276779 45.211 84.3269
118.126617 47.680 97.1517
118.982613 50.221 14.8394
119.844810 52.007 -61.4080
120.713257 52.628 -91.7699
121.587997 52.553 -120.8842
122.469070 52.942 47.4503
123.356529 53.254 27.5076
124.250420 52.280 5.3025
125.150787 49.925 -30.0015
126.057678 47.136 -46.6613
126.971146 45.451 -24.7125
127.891228 45.125 21.1062
128.817978 45.492 57.0887
129.751450 45.724 7.8195
130.691681 45.708 -104.2198
131.638733 45.717 86.4480
132.592636 45.680 6.1610
133.553452 45.287 -94.4092
134.521240 44.332 -139.4429
135.496033 43.455 112.4434
136.477890 44.172 103.4988
137.466858 45.822 118.0957
138.462997 46.565 110.9954
139.466354 46.444 113.3115
140.476990 47.351 174.5737
141.494949 49.254 140.4019
142.520279 50.633 92.8860
143.553040 51.267 35.1523
144.593277 51.906 -133.0415
145.641052 52.933 59.2942
146.696426 53.931 4.6084
147.759445 54.321 -42.3005
148.830170 54.284 -163.5479
149.908661 54.452 86.4861
150.994965 55.290 107.4504
152.089142 56.551 75.4104
153.191238 57.446 -9.6965
154.301331 57.694 -13.3250
155.419464 57.374 61.6265
156.545700 56.186 21.5444
157.680099 54.029 -75.8347
158.822708 51.906 174.8228
159.973602 51.538 82.2178
161.132843 52.877 23.5149
162.300476 54.909 -33.8811
163.476578 56.946 -120.9346
164.661194 58.435 141.4412
165.854401 59.153 68.4646
167.056244 59.393 0.1531
168.266800 59.663 -79.9907
169.486130 59.773 -145.1794
170.714294 59.173 113.1958
171.951355 57.894 13.8677
173.197388 56.424 -50.4531
174.452454 55.089 -106.6187
175.716614 53.356 -162.3911
176.989929 51.070 143.3447
178.272476 49.184 -69.4854
179.564316 48.619 -80.3828
180.865509 48.254 -84.0479
182.176132 47.367 -72.0186
183.496262 46.355 -71.4883
184.825958 46.084 114.3491
186.165283 47.750 74.3149
187.514313 51.199 46.9419
188.873123 55.045 27.8413
190.241776 58.069 -21.0928
191.620346 59.916 -75.4346
193.008911 60.984 -152.7827
194.407532 61.786 76.6040
195.816284 62.279 -6.8271
197.235245 62.475 -84.2788
198.664490 62.867 -146.4116
200.104095 63.733 132.3755
201.554138 64.378 54.9077
203.014679 63.966 -20.6953
204.485809 62.180 -79.6528
205.967590 59.062 -114.4741
207.460114 55.147 -93.7173
208.963455 51.996 -52.5830
210.477692 50.897 -66.1294
212.002899 50.881 -92.1812
213.539154 50.576 -116.4292
215.086548 49.434 -127.8076
216.645157 47.916 -118.8594
218.215057 47.612 -102.6074
219.796341 49.013 -121.3955
221.389069 50.155 -144.1641
222.993347 49.880 -178.8291
224.609253 48.165 133.6846
226.236862 46.092 113.6450
227.876266 45.934 117.4932
229.527557 47.766 116.7192
231.190811 49.701 116.3950
232.866119 51.879 173.8765
234.553558 54.173 -162.0503
236.253235 56.452 -140.6392
237.965225 59.665 -84.8140
239.689621 63.220 -48.5693
241.426514 65.996 -41.6895
243.175995 67.803 -34.5747
244.938141 68.937 -19.5293
246.713058 69.495 -0.1040
248.500839 69.437 17.3081
250.301575 68.395 31.9141
252.115356 66.769 86.2754
253.942291 66.023 178.6738
255.782455 66.280 -144.1045
257.635956 66.558 -102.0449
259.502899 66.467 -65.3472
261.383362 65.450 -42.9668
263.277466 63.258 -6.2524
265.185272 60.616 16.8213
267.106903 59.059 -18.2539
269.042480 58.703 -29.1016
270.992065 57.946 -17.9888
272.955780 56.237 10.4375
274.933716 54.312 61.6465
276.925995 53.687 -176.4590
278.932709 54.306 -134.1162
280.953979 55.096 -93.7383
282.989899 55.530 -90.9756
285.040558 55.049 -129.5591
287.106079 54.047 -148.0347
289.186554 53.131 -124.4360
291.282104 52.676 -77.8330
293.392853 52.111 -76.6416
295.518890 50.874 -117.1328
297.660339 50.252 -128.2603
299.817322 50.755 -116.0635
301.989929 51.715 -116.5400
304.178284 52.829 -123.5088
306.382477 53.180 -121.5591
308.602661 52.170 -132.8730
310.838928 50.314 -160.7295
313.091400 49.073 -165.2734
315.360199 49.164 -137.8857
317.645416 49.918 -130.4199
319.947205 51.037 -143.6885
322.265686 51.798 -136.6284
324.600952 51.756 -112.6177
326.953156 51.772 -96.2002
329.322388 52.823 -107.4556
331.708801 54.403 -107.9370
334.112488 55.325 -100.2432
336.533600 55.393 -123.0332
338.972260 54.971 -136.2881
341.428589 54.584 -128.8931
343.902710 54.922 -144.2432
346.394775 55.392 -159.5898
348.904907 54.799 -165.7007
351.433228 53.209 -158.3062
353.979858 52.240 -131.8682
356.544952 53.217 -158.1211
359.128632 54.948 149.6851
361.731018 55.877 140.5840
