* Measurement data measured by REW V5.30.2
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), L, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -20.0 dBFS with no timing reference
* Dated: Jan 11, 2024 5:58:24 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: measured 0.5 m away from mic; "best" fan deemed by joah
* Measurement: Fan 9
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 42.673 -115.7966
20.287556 43.958 -120.6594
20.434568 45.463 -130.6847
20.582645 46.961 -140.4883
20.731796 48.379 -150.4747
20.882027 49.608 -158.2797
21.033346 50.592 -164.6386
21.185762 51.354 -170.0330
21.339283 51.904 -174.1968
21.493916 52.254 -177.8204
21.649670 52.461 178.8969
21.806553 52.539 175.8796
21.964573 52.533 172.6045
22.123737 52.478 168.8047
22.284056 52.393 164.3375
22.445536 52.320 158.7614
22.608185 52.267 152.0829
22.772013 52.257 144.4759
22.937029 52.297 135.7601
23.103241 52.355 126.7220
23.270657 52.420 117.0829
23.439285 52.436 107.3861
23.609137 52.358 97.3182
23.780218 52.172 86.6782
23.952539 51.849 75.0767
24.126110 51.453 61.5953
24.300938 51.098 45.9890
24.477032 50.886 27.4458
24.654402 51.030 8.0546
24.833057 51.496 -11.0520
25.013008 52.125 -26.7982
25.194263 52.807 -40.0922
25.376831 53.297 -50.2327
25.560722 53.533 -58.8823
25.745945 53.417 -65.5698
25.932510 52.910 -71.3718
26.120428 51.939 -75.5834
26.309708 50.455 -78.4695
26.500359 48.324 -78.6893
26.692390 45.686 -73.6688
26.885815 42.978 -57.8990
27.080641 40.757 -25.2180
27.276878 39.991 -2.2832
27.474539 39.850 4.5163
27.673630 39.146 -3.9247
27.874165 39.236 -37.0316
28.076153 40.989 -108.5244
28.279604 43.461 -135.6968
28.484529 46.005 -147.5943
28.690941 47.834 -154.4253
28.898848 48.944 -158.3963
29.108261 49.517 -160.0615
29.319191 49.727 -160.4189
29.531651 49.774 -157.8181
29.745649 49.939 -154.0490
29.961199 50.349 -149.7834
30.178310 50.953 -148.0392
30.396996 51.598 -148.7475
30.617264 52.064 -152.6301
30.839128 52.222 -158.2481
31.062601 51.986 -165.9550
31.287693 51.259 -174.1775
31.514416 49.952 176.5144
31.742783 47.941 166.5939
31.972803 45.144 154.9998
32.204491 41.984 132.2220
32.437859 40.256 14.4241
32.672916 40.178 -14.3792
32.909679 41.054 -17.3302
33.148155 42.078 -6.1464
33.388359 43.715 10.3485
33.630306 46.075 22.6395
33.874004 48.189 23.3118
34.119469 49.747 17.5639
34.366711 50.603 5.5009
34.615746 50.974 -12.7681
34.866585 51.240 -38.7693
35.119244 51.772 -73.2254
35.373734 52.719 -105.7209
35.630066 53.711 -130.5103
35.888256 54.403 -150.2537
36.148315 54.514 -166.7281
36.410259 53.931 178.9788
36.674103 52.565 165.1143
36.939857 50.334 151.6147
37.207539 47.205 140.5927
37.477161 44.380 149.0677
37.748737 43.401 -94.9928
38.022282 44.556 -108.0104
38.297806 45.643 -126.6121
38.575329 46.108 -146.3931
38.854862 45.880 -165.8730
39.136421 44.934 177.9546
39.420021 43.171 169.1965
39.705673 41.030 173.1051
39.993397 39.760 -161.7268
40.283207 40.395 -139.4758
40.575115 41.279 -136.1028
40.869141 41.176 -138.4354
41.165295 39.886 -138.5286
41.463596 38.360 -122.3380
41.764057 38.416 -76.3967
42.066696 40.360 -63.3032
42.371529 41.929 -71.1996
42.678570 42.556 -86.5023
42.987835 42.307 -107.8447
43.299343 41.515 -138.4808
43.613110 40.676 177.3881
43.929150 40.219 132.5251
44.247478 39.864 104.1995
44.568115 39.162 92.2980
44.891075 38.850 101.8125
45.216373 40.270 133.3174
45.544029 42.802 149.0024
45.874062 44.886 149.4799
46.206486 45.886 145.0964
46.541317 45.748 140.0234
46.878574 44.471 137.2058
47.218277 42.198 143.2153
47.560440 40.021 -176.6914
47.905083 39.702 -128.3649
48.252224 40.151 -117.8527
48.601879 39.733 -117.1540
48.954067 38.014 -117.3337
49.308807 36.062 -100.6214
49.666119 35.985 41.5946
50.026020 37.243 48.8341
50.388531 38.136 56.6679
50.753666 38.543 71.3558
51.121449 39.035 91.8568
51.491894 39.775 108.9806
51.865025 40.408 117.4676
52.240860 40.579 118.3157
52.619419 40.160 112.7120
53.000721 39.165 101.2197
53.384785 37.651 86.1631
53.771633 35.716 75.3722
54.161285 34.190 88.7301
54.553761 34.870 132.4696
54.949081 36.695 146.4406
55.347263 37.672 149.0095
55.748333 37.702 159.4065
56.152309 38.225 -163.5555
56.559212 39.936 -138.7057
56.969063 41.377 -141.0143
57.381886 41.793 -156.7833
57.797699 42.086 160.1741
58.216526 43.597 40.3124
58.638386 45.715 1.0554
59.063305 47.280 -26.4410
59.491302 47.916 -52.2337
59.922401 47.558 -76.4327
60.356625 46.137 -98.0315
60.793995 43.563 -116.2003
61.234531 39.920 -129.9954
61.678261 36.081 -173.8987
62.125206 34.838 104.0774
62.575390 37.087 130.9944
63.028835 39.486 128.7271
63.485569 40.485 119.2476
63.945610 39.880 106.6530
64.408989 37.786 89.9595
64.875725 34.587 55.5481
65.345840 31.172 -38.8427
65.819366 29.075 -83.5414
66.296318 30.182 -143.5776
66.776726 33.542 157.3950
67.260620 36.681 136.2975
67.748016 38.655 121.6932
68.238945 39.240 107.8506
68.733429 38.364 95.1624
69.231499 36.069 88.0066
69.733177 32.853 99.4535
70.238495 30.362 120.8229
70.747475 30.469 110.7760
71.260139 33.374 106.4834
71.776520 37.485 126.6888
72.296638 41.062 128.7400
72.820526 43.292 122.1658
73.348213 43.930 116.2278
73.879723 43.046 116.4075
74.415085 41.266 129.9622
74.954330 40.358 166.5186
75.497482 42.144 -87.0297
76.044571 45.034 -64.7009
76.595619 46.924 -69.5508
77.150665 47.204 -82.3051
77.709732 45.948 -101.8137
78.272850 43.806 -161.6052
78.840050 41.937 101.9585
79.411354 40.446 87.8032
79.986801 38.908 98.9763
80.566422 38.002 129.3456
81.150238 38.498 164.1477
81.738289 40.381 -174.0623
82.330597 42.338 179.7018
82.927200 43.278 157.7544
83.528122 43.070 130.4921
84.133400 42.408 92.2240
84.743065 42.540 -82.7377
85.357147 42.954 -105.6229
85.975677 42.383 -123.6665
86.598694 40.907 -138.5492
87.226227 39.819 -147.0297
87.858307 39.793 -147.4092
88.494965 39.696 -137.6173
89.136238 39.144 -109.8744
89.782158 38.379 -79.8458
90.432755 37.311 -54.1910
91.088066 37.345 7.9644
91.748131 39.627 -0.5121
92.412979 42.732 -22.6443
93.082642 45.722 -12.6637
93.757156 48.513 23.9823
94.436562 50.809 54.8334
95.120888 52.121 72.4534
95.810173 52.215 82.2734
96.504456 51.149 81.3617
97.203766 49.593 49.0760
97.908142 48.720 -19.4753
98.617622 48.336 -57.0114
99.332245 47.775 -118.3409
100.052048 47.310 170.1307
100.777069 47.196 70.8884
101.507339 47.520 -24.7297
102.242905 47.218 -38.5385
102.983795 45.807 -55.8269
103.730057 44.887 -165.0005
104.481728 45.351 -172.7310
105.238846 45.386 -166.9922
106.001450 44.068 -164.5073
106.769577 42.116 8.6482
107.543274 40.395 2.4167
108.322578 38.207 -16.2274
109.107529 35.375 -39.2400
109.898170 33.718 -17.2205
110.694534 35.083 104.1659
111.496674 38.265 152.5721
112.304626 42.169 178.7239
113.118431 46.133 159.7638
113.938133 49.162 115.4836
114.763779 50.568 97.8312
115.595406 50.236 103.0300
116.433060 49.202 167.6089
117.276779 48.668 -136.8507
118.126617 49.044 -108.7793
118.982613 49.993 156.8297
119.844810 50.714 85.4800
120.713257 50.197 71.6338
121.587997 48.634 -87.5879
122.469070 47.140 -100.2847
123.356529 45.841 -89.4478
124.250420 44.085 -77.5940
125.150787 42.188 38.5505
126.057678 40.936 35.0181
126.971146 39.863 11.0829
127.891228 38.659 29.2632
128.817978 38.188 122.0872
129.751450 38.839 127.2830
130.691681 40.223 2.3268
131.638733 41.124 -18.3354
132.592636 40.789 -74.5642
133.553452 39.803 -162.0005
134.521240 38.694 -141.3584
135.496033 38.082 -153.9163
136.477890 38.574 144.6606
137.466858 39.286 165.9521
138.462997 38.929 -167.9951
139.466354 37.651 -121.7859
140.476990 36.953 154.7556
141.494949 38.100 127.2368
142.520279 40.651 122.4180
143.553040 43.065 113.8618
144.593277 44.385 112.0862
145.641052 45.479 132.5283
146.696426 47.230 142.3091
147.759445 48.375 121.2744
148.830170 47.821 97.0669
149.908661 45.752 71.3975
150.994965 43.636 49.2239
152.089142 42.314 33.8933
153.191238 41.013 27.2825
154.301331 40.184 54.5835
155.419464 39.795 77.8049
156.545700 39.147 94.2268
157.680099 39.067 -35.4731
158.822708 39.863 -42.0513
159.973602 40.727 -30.0894
161.132843 40.947 -29.7307
162.300476 40.540 -60.8481
163.476578 41.234 -120.4507
164.661194 43.261 64.0615
165.854401 44.680 32.4333
167.056244 44.720 5.7517
168.266800 44.321 9.5664
169.486130 44.273 46.8110
170.714294 44.188 105.3486
171.951355 43.704 134.5806
173.197388 42.976 116.6262
174.452454 43.197 61.9387
175.716614 44.738 69.8796
176.989929 46.190 34.4924
178.272476 46.852 18.2185
179.564316 47.069 16.5959
180.865509 46.685 -9.4880
182.176132 45.321 -32.2971
183.496262 43.792 -29.6047
184.825958 43.864 -30.0637
186.165283 45.285 -47.5312
187.514313 46.601 -53.1135
188.873123 47.492 -44.4443
190.241776 47.677 -41.0669
191.620346 47.705 -19.9666
193.008911 48.403 -11.6433
194.407532 48.813 -23.8201
195.816284 48.583 -27.7166
197.235245 48.608 -34.1951
198.664490 48.836 -54.4849
200.104095 48.673 -59.7744
201.554138 48.061 -45.2185
203.014679 47.506 -33.8318
204.485809 47.392 -41.1235
205.967590 47.065 -44.8113
207.460114 45.915 -39.1619
208.963455 44.581 -55.4780
210.477692 44.286 -68.2236
212.002899 44.541 -44.3674
213.539154 44.403 -32.9451
215.086548 43.669 -83.1130
216.645157 43.155 -91.8455
218.215057 43.579 -63.6067
219.796341 44.213 -48.1040
221.389069 44.254 -32.1343
222.993347 43.525 -95.6208
224.609253 42.374 -91.2915
226.236862 41.618 -48.1653
227.876266 41.913 17.8521
229.527557 42.858 -12.0911
231.190811 43.877 -24.9731
232.866119 44.322 -28.2354
234.553558 44.475 -13.8311
236.253235 45.644 13.0471
237.965225 47.482 12.8308
239.689621 49.196 -35.6304
241.426514 50.265 -47.5269
243.175995 50.464 -44.3528
244.938141 50.073 -52.8381
246.713058 49.573 -72.3208
248.500839 49.658 -87.8845
250.301575 50.568 -104.8933
252.115356 51.495 -124.5640
253.942291 51.547 -123.9148
255.782455 51.355 -94.6221
257.635956 51.223 -96.0864
259.502899 50.690 -100.4973
261.383362 49.971 -80.8923
263.277466 49.358 -90.3733
265.185272 48.652 -108.5913
267.106903 48.288 -134.8152
269.042480 49.073 -124.1531
270.992065 50.223 -114.8635
272.955780 50.102 -118.7495
274.933716 48.850 -130.7810
276.925995 48.085 -136.0012
278.932709 48.716 -101.5750
280.953979 49.658 -98.1853
282.989899 49.709 -116.5264
285.040558 48.998 -104.8374
287.106079 49.232 -80.2502
289.186554 51.093 -70.4871
291.282104 52.689 -32.7322
293.392853 52.719 -24.3284
295.518890 51.175 -68.4817
297.660339 49.399 -93.9275
299.817322 48.973 -112.3242
301.989929 49.886 -118.4944
304.178284 51.373 -112.0955
306.382477 52.794 -105.1350
308.602661 53.231 -112.0117
310.838928 52.160 -126.6104
313.091400 50.267 -121.2908
315.360199 49.001 -139.2156
317.645416 48.687 -148.2551
319.947205 48.812 -144.6667
322.265686 49.180 -151.0720
324.600952 49.967 -119.2180
326.953156 50.862 -86.5337
329.322388 52.201 -102.2234
331.708801 54.299 -132.7993
334.112488 56.236 -144.0361
336.533600 57.262 -139.2029
338.972260 57.072 -128.9458
341.428589 56.136 -134.6531
343.902710 55.359 -139.0198
346.394775 55.495 -134.5010
348.904907 56.144 -142.7976
351.433228 56.047 -169.8091
353.979858 54.948 176.6279
356.544952 54.246 174.4526
359.128632 54.155 171.1326
