* Measurement data measured by REW V5.30.2
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), L, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -20.0 dBFS with no timing reference
* Dated: Jan 11, 2024 5:39:34 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: measured 0.5 m away from mic; 
* Measurement: Fan 2
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 60.757 -122.6362
20.287556 60.515 -122.4593
20.434568 60.173 -123.0810
20.582645 59.580 -124.6163
20.731796 58.542 -127.8746
20.882027 56.953 -132.1396
21.033346 54.481 -139.2785
21.185762 52.099 -156.3777
21.339283 51.824 122.1435
21.493916 53.566 58.8043
21.649670 55.704 44.5076
21.806553 57.793 34.3039
21.964573 59.533 25.9476
22.123737 60.659 17.3068
22.284056 61.338 8.2875
22.445536 61.725 -0.5343
22.608185 61.837 -10.5002
22.772013 61.743 -19.8401
22.937029 61.459 -29.8308
23.103241 60.999 -38.9600
23.270657 60.369 -47.1379
23.439285 59.569 -53.9557
23.609137 58.580 -57.7343
23.780218 57.554 -58.5540
23.952539 56.690 -54.9338
24.126110 56.169 -47.1014
24.300938 56.303 -38.7673
24.477032 56.901 -31.4074
24.654402 57.514 -28.1163
24.833057 58.001 -26.5073
25.013008 58.092 -26.3202
25.194263 57.734 -27.3920
25.376831 56.836 -28.4720
25.560722 55.375 -28.1644
25.745945 53.319 -23.9144
25.932510 50.955 -10.8165
26.120428 49.597 15.2206
26.309708 49.519 43.5742
26.500359 50.122 55.6624
26.692390 50.830 57.9984
26.885815 50.753 55.1383
27.080641 49.905 47.5427
27.276878 48.294 34.9713
27.474539 46.643 9.1697
27.673630 45.951 -38.1793
27.874165 46.274 -77.4452
28.076153 47.360 -96.3262
28.279604 48.222 -104.5077
28.484529 48.579 -107.3624
28.690941 48.757 -105.6848
28.898848 48.982 -100.6143
29.108261 49.597 -95.4952
29.319191 50.445 -92.5926
29.531651 51.317 -93.8235
29.745649 51.977 -98.2864
29.961199 52.311 -106.0247
30.178310 52.265 -115.5424
30.396996 51.819 -127.2413
30.617264 50.948 -140.9734
30.839128 49.716 -157.6384
31.062601 48.273 178.8161
31.287693 47.330 145.8297
31.514416 47.294 109.0505
31.742783 48.316 84.6698
31.972803 49.665 72.6589
32.204491 51.019 67.6889
32.437859 52.278 67.1823
32.672916 53.426 68.0306
32.909679 54.413 69.0474
33.148155 55.080 68.4980
33.388359 55.296 66.6317
33.630306 54.931 62.9133
33.874004 53.818 57.8214
34.119469 51.870 50.7598
34.366711 49.216 37.9456
34.615746 47.649 -56.7272
34.866585 47.982 -134.5679
35.119244 49.547 -151.6010
35.373734 50.411 -168.8066
35.630066 50.763 167.8661
35.888256 51.104 131.7964
36.148315 52.061 92.4342
36.410259 53.196 65.6509
36.674103 54.010 48.2424
36.939857 54.045 35.8232
37.207539 53.083 28.0392
37.477161 51.101 25.9771
37.748737 48.834 42.2501
38.022282 48.209 98.6090
38.297806 49.438 114.8914
38.575329 50.831 108.9742
38.854862 51.454 92.6008
39.136421 51.575 65.9060
39.420021 51.694 32.9354
39.705673 51.814 2.1115
39.993397 51.678 -23.3884
40.283207 50.986 -47.5514
40.575115 49.861 -79.7367
40.869141 49.429 -139.8619
41.165295 50.092 168.6562
41.463596 51.141 145.6229
41.764057 51.509 133.0704
42.066696 50.827 126.3645
42.371529 49.062 125.9941
42.678570 46.521 137.2223
42.987835 44.177 171.8943
43.299343 42.822 -152.7191
43.613110 41.938 -138.3265
43.929150 40.244 -130.9767
44.247478 37.556 -119.1558
44.568115 35.441 -39.7034
44.891075 35.611 31.5818
45.216373 37.235 42.3455
45.544029 38.892 42.7258
45.874062 40.242 33.8896
46.206486 41.291 16.9120
46.541317 41.983 -2.7308
46.878574 42.101 -18.4183
47.218277 41.728 -24.0128
47.560440 42.503 23.2350
47.905083 45.317 85.1082
48.252224 48.161 86.8882
48.601879 49.956 81.5896
48.954067 50.505 74.7935
49.308807 49.818 67.6079
49.666119 47.892 60.1768
50.026020 44.775 51.0593
50.388531 40.996 18.6311
50.753666 38.174 -82.2894
51.121449 38.125 -71.6904
51.491894 40.133 -45.9785
51.865025 42.231 -34.6826
52.240860 43.364 -35.4266
52.619419 43.351 -45.1508
53.000721 42.738 -71.7543
53.384785 42.809 -139.1738
53.771633 43.781 173.5096
54.161285 44.518 149.1750
54.553761 44.752 120.1088
54.949081 45.618 34.8422
55.347263 47.433 -18.8231
55.748333 48.818 -35.0875
56.152309 48.928 -40.9977
56.559212 47.863 -34.1198
56.969063 46.766 1.5840
57.381886 46.679 40.8861
57.797699 46.788 60.1069
58.216526 46.789 91.7893
58.638386 47.825 147.0906
59.063305 49.321 167.7542
59.491302 49.794 172.8055
59.922401 48.766 176.3190
60.356625 46.369 -172.9292
60.793995 43.223 -136.0570
61.234531 40.279 -80.3599
61.678261 38.117 -54.7106
62.125206 37.447 -55.4851
62.575390 39.001 -92.9673
63.028835 41.335 -119.8766
63.485569 42.817 -126.7794
63.945610 43.052 -122.9143
64.408989 42.450 -109.8640
64.875725 41.495 -96.4000
65.345840 40.155 -94.1063
65.819366 38.896 -133.4817
66.296318 38.853 98.5834
66.776726 38.982 79.3553
67.260620 37.852 60.9193
67.748016 35.598 41.8561
68.238945 34.053 53.3429
68.733429 35.001 62.4580
69.231499 36.490 47.1853
69.733177 37.199 33.1976
70.238495 38.364 115.5560
70.747475 40.662 155.9771
71.260139 42.653 145.5486
71.776520 43.626 138.3459
72.296638 43.874 138.5289
72.820526 43.809 142.9700
73.348213 43.226 144.1780
73.879723 41.555 140.5548
74.415085 38.949 135.1646
74.954330 37.723 121.4039
75.497482 39.771 100.9231
76.044571 42.236 91.7245
76.595619 43.334 87.8535
77.150665 43.246 94.7167
77.709732 43.121 109.9374
78.272850 43.304 110.7616
78.840050 43.163 87.2301
79.411354 42.904 8.5081
79.986801 42.834 -64.2136
80.566422 42.407 -103.7321
81.150238 41.473 -147.3158
81.738289 41.239 91.7974
82.330597 42.617 23.1852
82.927200 44.606 -10.6278
83.528122 46.242 -35.4840
84.133400 47.043 -53.1079
84.743065 46.706 -63.5087
85.357147 45.248 -62.2515
85.975677 43.626 -20.5442
86.598694 43.335 27.3193
87.226227 43.551 35.8372
87.858307 43.010 34.9335
88.494965 41.622 29.2975
89.136238 39.707 18.7329
89.782158 37.581 6.8929
90.432755 35.687 -3.0602
91.088066 35.111 -22.4860
91.748131 36.208 -55.3223
92.412979 37.513 -74.8867
93.082642 37.991 -77.2083
93.757156 37.855 -59.6495
94.436562 37.934 -28.1368
95.120888 38.113 -14.7765
95.810173 37.622 -15.8500
96.504456 36.961 -2.3787
97.203766 37.724 46.2856
97.908142 38.956 44.0266
98.617622 39.042 31.0988
99.332245 38.788 4.8014
100.052048 40.449 -79.6379
100.777069 42.862 -106.1177
101.507339 43.925 -121.5059
102.242905 43.155 -139.6333
102.983795 41.041 -164.6067
103.730057 38.576 -10.1486
104.481728 36.407 -52.7020
105.238846 35.438 -72.0464
106.001450 36.497 -67.0134
106.769577 37.774 -86.0586
107.543274 38.087 -122.3772
108.322578 38.033 -174.6282
109.107529 38.240 144.2632
109.898170 38.132 113.8779
110.694534 37.239 76.0186
111.496674 36.437 58.1938
112.304626 37.176 100.6426
113.118431 39.006 109.4453
113.938133 41.565 -53.0901
114.763779 44.545 -40.2756
115.595406 47.007 -21.3374
116.433060 48.598 -17.4399
117.276779 49.890 175.3120
118.126617 51.448 156.8745
118.982613 52.976 -55.6001
119.844810 53.763 -59.2388
120.713257 52.849 -60.8604
121.587997 50.353 -35.7415
122.469070 47.262 7.9097
123.356529 44.789 160.6787
124.250420 43.312 144.2371
125.150787 42.266 106.1570
126.057678 41.515 72.6340
126.971146 41.292 -33.4446
127.891228 41.835 -116.7786
128.817978 42.066 -135.9495
129.751450 41.534 168.1116
130.691681 40.772 56.8931
131.638733 40.012 99.0637
132.592636 39.240 141.8413
133.553452 37.899 160.5801
134.521240 36.656 178.9062
135.496033 37.589 177.5352
136.477890 40.652 2.7937
137.466858 43.154 -11.1958
138.462997 43.733 -20.1472
139.466354 42.454 -22.0142
140.476990 41.302 -23.3062
141.494949 42.091 -32.3022
142.520279 42.809 -29.7363
143.553040 42.266 -14.2588
144.593277 41.619 -5.3428
145.641052 42.232 -19.5098
146.696426 43.184 -20.2444
147.759445 43.151 -7.4211
148.830170 42.890 41.1226
149.908661 43.649 56.9868
150.994965 44.321 51.9961
152.089142 43.883 75.4714
153.191238 42.696 154.9189
154.301331 41.393 -152.4766
155.419464 41.473 -124.2114
156.545700 43.195 -133.8352
157.680099 44.392 -142.4810
158.822708 44.363 -162.2634
159.973602 44.220 135.7937
161.132843 45.098 116.6572
162.300476 47.299 158.6270
163.476578 49.425 171.1096
164.661194 50.105 169.5432
165.854401 49.430 179.3081
167.056244 48.359 -163.4893
168.266800 47.010 -155.6643
169.486130 44.920 -139.6370
170.714294 42.713 -24.6118
171.951355 41.792 -22.5063
173.197388 41.867 -25.0444
174.452454 41.556 -13.1167
175.716614 40.647 -5.8589
176.989929 40.729 3.0854
178.272476 42.513 33.7273
179.564316 44.083 48.2073
180.865509 44.529 38.1074
182.176132 44.135 -5.4514
183.496262 43.903 -11.3435
184.825958 43.771 0.2122
186.165283 42.886 -0.5881
187.514313 42.159 -16.4841
188.873123 42.982 -18.1602
190.241776 44.421 -17.9775
191.620346 46.269 -65.0730
193.008911 48.293 -87.3359
194.407532 50.067 -39.4985
195.816284 51.241 -10.3774
197.235245 51.150 -8.2603
198.664490 49.891 -20.3208
200.104095 48.540 -51.7617
201.554138 47.574 -47.2363
203.014679 46.147 -52.7461
204.485809 44.387 -60.2075
205.967590 43.809 -58.7712
207.460114 44.213 -23.1880
208.963455 45.094 4.8110
210.477692 46.732 -12.9814
212.002899 48.062 -35.7415
213.539154 48.220 -46.8691
215.086548 47.217 -59.9370
216.645157 45.346 -99.7874
218.215057 43.510 -164.8765
219.796341 42.024 -130.5210
221.389069 40.498 -84.9736
222.993347 39.292 -73.3767
224.609253 39.209 -64.5042
226.236862 39.697 -29.4253
227.876266 40.568 -23.6567
229.527557 42.158 -40.8992
231.190811 43.883 -65.1655
232.866119 45.052 -98.9731
234.553558 45.417 -82.4321
236.253235 45.946 9.4163
237.965225 47.054 -20.7974
239.689621 47.575 -44.9236
241.426514 46.997 -59.6912
243.175995 46.593 -77.6350
244.938141 46.762 -91.2073
246.713058 46.423 -103.7371
248.500839 46.118 -134.4404
250.301575 46.615 -103.6885
252.115356 47.317 -80.0803
253.942291 47.936 -77.1826
255.782455 48.497 -66.9009
257.635956 48.979 -64.8704
259.502899 48.802 -74.9343
261.383362 47.723 -98.5518
263.277466 46.078 -137.2974
265.185272 44.819 -136.1509
267.106903 45.345 -117.1548
269.042480 46.440 -101.6628
270.992065 47.319 -112.4573
272.955780 48.478 -137.3381
274.933716 49.334 -133.4382
276.925995 49.908 -101.4021
278.932709 50.908 -138.5042
280.953979 52.018 -152.6079
282.989899 52.457 -141.5420
285.040558 52.129 -134.1602
287.106079 52.595 -111.6860
289.186554 55.250 -99.9531
291.282104 58.725 -128.2478
293.392853 61.088 -156.3406
295.518890 61.227 -162.7168
297.660339 59.053 -150.0107
299.817322 55.527 -112.7952
301.989929 52.625 -92.9080
304.178284 52.332 -100.9348
306.382477 53.168 -140.5928
308.602661 53.110 -161.1294
310.838928 52.241 -157.0210
313.091400 51.493 -149.3948
315.360199 51.322 -141.2090
317.645416 51.663 -124.1531
319.947205 51.839 -122.2983
322.265686 50.829 -132.7239
324.600952 49.201 -132.3928
326.953156 48.965 -117.7144
329.322388 50.052 -107.7495
331.708801 51.682 -91.8020
334.112488 53.358 -96.1946
336.533600 54.269 -115.6201
338.972260 54.849 -128.0354
341.428589 55.597 -127.9902
343.902710 56.263 -139.8528
346.394775 56.842 -154.6072
348.904907 57.057 -149.8694
351.433228 56.277 -145.1609
353.979858 54.920 -155.8235
356.544952 54.849 -176.9753
359.128632 56.677 158.8271
