* Measurement data measured by REW V5.30.2
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), L, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -20.0 dBFS with no timing reference
* Dated: Jan 11, 2024 5:53:19 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: measured 0.5 m away from mic; 
* Measurement: Fan 7
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 56.824 -175.3851
20.287556 56.324 -179.1887
20.434568 55.654 175.7672
20.582645 54.651 171.1439
20.731796 53.067 165.4989
20.882027 50.849 159.2968
21.033346 47.662 153.5677
21.185762 44.388 145.9212
21.339283 43.114 -22.3195
21.493916 44.093 -47.1704
21.649670 45.590 -53.6807
21.806553 47.057 -62.2748
21.964573 48.236 -70.0889
22.123737 48.871 -77.1379
22.284056 49.144 -84.2454
22.445536 49.258 -89.0089
22.608185 49.268 -92.5226
22.772013 49.360 -93.8918
22.937029 49.586 -92.8975
23.103241 50.001 -91.3744
23.270657 50.628 -89.4492
23.439285 51.278 -88.4615
23.609137 51.821 -89.1533
23.780218 52.137 -90.9659
23.952539 52.077 -94.4849
24.126110 51.567 -99.6118
24.300938 50.423 -106.6154
24.477032 48.869 -118.5598
24.654402 47.545 -141.2288
24.833057 47.001 159.8203
25.013008 48.261 111.7067
25.194263 50.626 91.0982
25.376831 52.506 79.9598
25.560722 53.780 71.0342
25.745945 54.462 63.8193
25.932510 54.560 56.3819
26.120428 54.110 49.4244
26.309708 53.090 41.2227
26.500359 51.428 32.1240
26.692390 49.242 18.5016
26.885815 46.862 -4.3321
27.080641 44.897 -51.9511
27.276878 44.472 -94.7150
27.474539 44.772 -114.2341
27.673630 44.664 -120.0270
27.874165 44.525 -115.4257
28.076153 44.797 -92.7507
28.279604 46.151 -63.1033
28.484529 48.837 -46.2732
28.690941 51.251 -42.7026
28.898848 53.129 -44.0513
29.108261 54.371 -48.4548
29.319191 55.027 -54.1929
29.531651 55.138 -61.5551
29.745649 54.692 -69.4352
29.961199 53.659 -79.2084
30.178310 51.927 -90.0848
30.396996 49.780 -106.3734
30.617264 47.896 -145.0784
30.839128 47.820 119.5564
31.062601 49.782 86.9939
31.287693 51.642 73.2090
31.514416 52.950 63.4806
31.742783 53.528 56.0007
31.972803 53.465 51.2703
32.204491 52.829 49.0933
32.437859 51.757 51.6490
32.672916 50.619 59.0791
32.909679 49.749 71.5508
33.148155 49.347 81.8203
33.388359 48.981 87.5126
33.630306 48.163 86.5852
33.874004 46.711 79.2736
34.119469 46.154 40.5094
34.366711 47.897 -76.0653
34.615746 50.550 -94.5209
34.866585 52.916 -105.1113
35.119244 54.370 -115.2639
35.373734 55.073 -125.4606
35.630066 55.139 -136.0050
35.888256 54.662 -147.5603
36.148315 53.743 -159.2367
36.410259 52.489 -170.0293
36.674103 51.025 -178.6133
36.939857 49.546 178.0122
37.207539 48.460 -179.2867
37.477161 47.991 -172.6530
37.748737 47.998 -166.0024
38.022282 47.951 -162.3733
38.297806 47.357 -161.3237
38.575329 45.978 -162.5065
38.854862 43.897 -168.0502
39.136421 41.954 162.3799
39.420021 42.760 74.1970
39.705673 45.237 56.4510
39.993397 47.647 53.2910
40.283207 49.190 52.7662
40.575115 49.862 52.6470
40.869141 49.636 52.9965
41.165295 48.460 54.9338
41.463596 46.361 61.4260
41.764057 43.653 81.6364
42.066696 41.348 121.8820
42.371529 39.999 148.0729
42.678570 39.209 162.8065
42.987835 40.075 -79.2716
43.299343 42.582 -49.3395
43.613110 44.888 -52.3948
43.929150 45.852 -60.7941
44.247478 45.483 -73.0945
44.568115 44.222 -93.7194
44.891075 43.673 -173.0120
45.216373 44.717 108.6772
45.544029 46.344 84.2716
45.874062 47.304 64.8755
46.206486 47.370 45.4550
46.541317 46.600 25.3291
46.878574 45.036 4.9546
47.218277 42.872 -15.9034
47.560440 41.525 -86.2742
47.905083 42.788 148.8927
48.252224 44.942 134.5551
48.601879 46.477 124.7954
48.954067 47.080 117.5562
49.308807 46.799 112.4563
49.666119 45.724 109.5519
50.026020 43.984 109.0363
50.388531 41.847 110.3247
50.753666 39.888 109.9990
51.121449 38.891 102.9528
51.491894 39.015 90.6420
51.865025 39.469 80.3256
52.240860 39.458 76.4983
52.619419 38.891 84.3450
53.000721 38.821 117.6593
53.384785 40.066 156.8789
53.771633 41.489 171.4216
54.161285 41.908 175.7068
54.553761 40.939 177.3503
54.949081 38.741 179.0630
55.347263 36.785 127.0133
55.748333 37.598 28.7523
56.152309 40.180 51.5347
56.559212 42.673 72.7869
56.969063 44.341 86.3601
57.381886 44.865 97.3441
57.797699 44.466 115.6570
58.216526 44.268 160.2394
58.638386 45.102 -155.6361
59.063305 45.946 -137.8436
59.491302 45.741 -128.4189
59.922401 44.221 -119.5228
60.356625 41.625 -106.5167
60.793995 39.277 10.2103
61.234531 39.159 89.0228
61.678261 40.380 114.6239
62.125206 41.541 146.7775
62.575390 42.506 -179.7766
63.028835 43.047 -153.9587
63.485569 42.874 -129.7107
63.945610 42.306 -92.3217
64.408989 42.032 -47.3895
64.875725 41.728 -20.7161
65.345840 40.604 -0.0194
65.819366 38.835 38.4911
66.296318 37.633 109.5237
66.776726 37.668 161.9821
67.260620 38.526 -165.8616
67.748016 39.251 -157.3667
68.238945 39.169 -168.6697
68.733429 38.421 162.4648
69.231499 37.427 137.9900
69.733177 36.785 150.3606
70.238495 37.561 -147.2983
70.747475 38.716 -128.7290
71.260139 38.710 -118.6268
71.776520 37.911 -84.5522
72.296638 37.773 -32.9086
72.820526 38.136 -29.2620
73.348213 38.508 -61.2468
73.879723 39.480 -104.8888
74.415085 40.689 -116.0817
74.954330 41.405 -112.5696
75.497482 41.300 -109.8881
76.044571 40.542 -120.9433
76.595619 40.365 111.1389
77.150665 40.819 81.3735
77.709732 40.226 69.6515
78.272850 38.343 49.5984
78.840050 37.008 -64.4497
79.411354 37.898 -50.6333
79.986801 39.684 -33.3005
80.566422 40.760 -29.0061
81.150238 41.680 31.8292
81.738289 43.297 105.5405
82.330597 44.387 93.2681
82.927200 44.169 68.0315
83.528122 43.238 3.7306
84.133400 42.491 -86.4186
84.743065 41.798 -133.9664
85.357147 40.647 -171.0000
85.975677 39.247 -179.5680
86.598694 38.972 -128.9031
87.226227 39.608 -117.5895
87.858307 39.757 -123.7756
88.494965 40.241 51.8866
89.136238 41.279 50.4180
89.782158 41.753 55.6609
90.432755 41.350 62.2017
91.088066 40.124 58.7480
91.748131 38.939 0.1108
92.412979 39.328 -133.5875
93.082642 40.899 -174.1920
93.757156 42.505 155.8931
94.436562 43.533 142.4358
95.120888 43.856 137.4640
95.810173 43.644 130.0138
96.504456 42.963 109.2737
97.203766 41.705 71.4684
97.908142 39.759 34.2703
98.617622 37.667 29.8550
99.332245 37.487 61.8623
100.052048 39.575 88.3187
100.777069 42.129 111.3248
101.507339 43.625 113.5704
102.242905 43.285 109.4481
102.983795 41.468 132.0459
103.730057 39.441 -125.5177
104.481728 37.771 -116.4944
105.238846 37.110 -107.0040
106.001450 38.337 -108.0309
106.769577 39.662 -118.3901
107.543274 39.692 -132.5627
108.322578 38.800 -166.6128
109.107529 38.842 163.3246
109.898170 40.457 -160.8729
110.694534 42.022 -128.7731
111.496674 42.491 -107.0205
112.304626 42.648 -21.4292
113.118431 43.958 27.5032
113.938133 46.466 -41.6268
114.763779 49.012 -82.7791
115.595406 50.237 -83.7061
116.433060 49.941 -71.4137
117.276779 49.290 47.9301
118.126617 49.028 62.1321
118.982613 48.998 -28.1218
119.844810 49.112 -85.9457
120.713257 48.237 -93.2197
121.587997 46.253 -128.0555
122.469070 44.690 133.6290
123.356529 43.775 130.2560
124.250420 42.156 115.6709
125.150787 40.435 78.1312
126.057678 40.422 90.6337
126.971146 41.063 93.8186
127.891228 40.758 71.6221
128.817978 39.685 7.7085
129.751450 38.372 -14.2986
130.691681 37.372 12.5123
131.638733 36.828 37.1544
132.592636 36.667 89.8977
133.553452 36.816 79.6948
134.521240 36.575 28.5369
135.496033 35.881 15.7540
136.477890 35.595 93.0229
137.466858 36.228 133.0463
138.462997 37.304 162.7241
139.466354 37.973 161.5486
140.476990 38.318 156.4728
141.494949 39.550 113.8160
142.520279 41.027 -15.4146
143.553040 41.506 -63.5292
144.593277 41.011 -125.9570
145.641052 40.663 -120.3180
146.696426 41.710 -48.0172
147.759445 43.513 17.2994
148.830170 44.693 41.9178
149.908661 44.135 37.9351
150.994965 42.004 26.8776
152.089142 40.425 173.3402
153.191238 41.220 94.0713
154.301331 42.724 107.6427
155.419464 43.753 156.2101
156.545700 43.795 -174.2888
157.680099 42.541 -156.2910
158.822708 40.949 -130.2577
159.973602 41.070 -73.8291
161.132843 42.181 -112.7981
162.300476 42.553 -115.6777
163.476578 42.266 -12.8317
164.661194 41.665 2.4630
165.854401 40.841 25.9357
167.056244 40.136 77.5779
168.266800 39.851 148.0596
169.486130 39.857 -108.6951
170.714294 40.048 -75.6653
171.951355 40.905 -49.0827
173.197388 42.255 -39.1447
174.452454 43.274 -29.0311
175.716614 44.420 12.3372
176.989929 46.377 15.8218
178.272476 48.323 4.0638
179.564316 49.410 1.2988
180.865509 49.246 -3.2195
182.176132 48.036 -3.7056
183.496262 46.911 6.4568
184.825958 46.196 -4.3166
186.165283 45.798 -13.3874
187.514313 46.394 2.7681
188.873123 47.140 16.3945
190.241776 46.790 6.6750
191.620346 45.346 -16.5621
193.008911 44.932 -24.5194
194.407532 46.722 -26.3218
195.816284 48.487 -23.4888
197.235245 49.314 -32.2881
198.664490 49.666 -59.0280
200.104095 50.496 -78.5277
201.554138 51.237 -82.4855
203.014679 51.093 -63.7234
204.485809 49.892 -49.8990
205.967590 47.642 -50.0536
207.460114 44.985 -41.3983
208.963455 42.535 -26.1258
210.477692 41.308 -16.9172
212.002899 42.324 -119.6013
213.539154 43.826 -111.2111
215.086548 44.308 -83.0855
216.645157 43.973 -50.5268
218.215057 43.537 -56.4105
219.796341 43.637 -65.3869
221.389069 44.202 -58.9783
222.993347 44.535 -59.3961
224.609253 43.899 -67.7032
226.236862 42.730 -55.2544
227.876266 42.001 -35.5667
229.527557 41.600 -23.2131
231.190811 42.301 -8.4533
232.866119 45.081 -45.9849
234.553558 47.924 -117.1554
236.253235 49.574 -104.1551
237.965225 49.947 -68.0116
239.689621 49.423 -29.3063
241.426514 49.003 -16.2413
243.175995 49.037 -66.2872
244.938141 48.873 -93.7614
246.713058 48.298 -100.3724
248.500839 48.436 -101.6597
250.301575 49.325 -119.4395
252.115356 49.930 -124.0620
253.942291 49.718 -131.4022
255.782455 48.761 -153.7112
257.635956 48.220 -158.1471
259.502899 48.500 -134.3186
261.383362 48.599 -140.5299
263.277466 48.663 -125.4543
265.185272 49.378 -60.2528
267.106903 50.930 -124.3199
269.042480 52.046 -122.0471
270.992065 51.680 -102.1785
272.955780 50.194 -107.1172
274.933716 49.210 -97.6096
276.925995 49.887 -70.6167
278.932709 50.786 -78.0020
280.953979 51.056 -92.5890
282.989899 50.939 -80.8339
285.040558 50.955 -123.0048
287.106079 51.349 -129.3446
289.186554 52.249 -140.7843
291.282104 53.188 -148.3303
293.392853 52.939 -145.9219
295.518890 51.428 -133.3611
297.660339 49.714 -124.0863
299.817322 48.625 -112.1399
301.989929 48.787 -101.7955
304.178284 50.503 -107.9038
306.382477 52.374 -124.7617
308.602661 53.178 -149.6244
310.838928 52.895 -166.8037
313.091400 51.784 -133.3455
315.360199 50.385 -119.3201
317.645416 49.533 -134.4641
319.947205 49.070 -133.9141
322.265686 48.399 -125.2253
324.600952 48.411 -136.4180
326.953156 49.955 -156.9753
329.322388 51.608 -148.7146
331.708801 52.825 -149.3010
334.112488 53.986 161.6350
336.533600 54.735 139.1625
338.972260 55.343 -157.7598
341.428589 56.539 -157.6763
343.902710 57.689 -160.5619
346.394775 57.691 -160.6694
348.904907 56.926 -172.6671
351.433228 57.086 137.7026
353.979858 58.283 112.1941
356.544952 59.769 -170.4772
359.128632 60.636 -158.2705
