* Measurement data measured by REW V5.30.2
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), L, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -20.0 dBFS with no timing reference
* Dated: Jan 29, 2024 4:02:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: sweep taken 0.5m from microphone, fan was run in oven for roughly a week at ~90degC; 
* Measurement: Bad Fan 4 -- Post-Oven
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1298.403809 60.870 32.2759
1307.812622 60.370 15.4519
1317.289551 59.309 1.6907
1326.835205 59.404 19.6399
1336.449951 60.416 30.6128
1346.134399 60.908 52.7236
1355.889038 60.778 77.7986
1365.714355 60.806 97.6909
1375.610840 60.792 99.6614
1385.579102 60.206 102.0354
1395.619629 60.263 82.3445
1405.732910 61.154 71.4468
1415.919434 61.204 65.7520
1426.179810 60.085 64.9775
1436.514526 58.677 67.6165
1446.924072 58.028 78.8057
1457.409058 58.459 149.8494
1467.970093 59.389 -179.9778
1478.607666 60.819 158.2913
1489.322266 62.600 132.2180
1500.114502 63.843 114.0032
1510.984985 64.358 95.0012
1521.934204 64.433 67.6724
1532.962769 64.275 40.4910
1544.071289 63.822 16.7361
1555.260254 63.787 -18.9958
1566.530273 64.116 -106.3875
1577.881958 64.435 -158.2251
1589.315918 64.581 -171.4983
1600.832764 64.537 154.1123
1612.433105 64.259 115.3613
1624.117432 63.051 83.8022
1635.886475 61.700 73.1211
1647.740723 62.387 44.7527
1659.680908 63.953 -11.5940
1671.707642 64.580 -50.2302
1683.821533 63.918 -54.9819
1696.023193 63.340 -51.2888
1708.313232 64.137 165.2112
1720.692383 65.008 147.2644
1733.161255 65.062 140.0278
1745.720459 65.111 75.8960
1758.370728 65.151 3.3181
1771.112549 64.925 -47.1787
1783.946777 65.052 -77.9971
1796.874023 65.118 -73.7585
1809.894897 64.710 -52.0540
1823.010132 64.491 -19.8284
1836.220459 64.531 -1.8674
1849.526489 64.884 -20.0156
1862.928955 65.550 -48.5137
1876.428467 66.163 -54.8369
1890.025879 66.086 -36.2109
1903.721802 65.801 -24.6082
1917.516968 65.696 -8.2822
1931.412109 65.893 -1.1870
1945.407959 66.444 12.7537
1959.505127 67.928 26.4690
1973.704468 71.256 4.7441
1988.006714 74.703 -21.3572
2002.412598 76.042 -29.9419
2016.922852 74.406 -7.2563
2031.538330 70.745 -4.9368
2046.259644 66.833 -30.5288
2061.087646 64.156 -45.2109
2076.023193 62.972 -30.9775
2091.066895 62.898 -12.2947
2106.219727 62.995 -3.3867
2121.482178 62.420 -12.5276
2136.855225 61.021 -19.0122
2152.339844 60.080 50.9663
2167.936523 60.693 63.3359
2183.646240 62.020 35.5850
2199.469727 62.844 12.8704
2215.407959 62.444 6.9229
2231.461670 61.428 122.1641
2247.631836 61.263 115.7024
2263.919189 62.169 96.7009
2280.324463 62.806 93.0833
2296.848633 62.654 81.5659
2313.492432 62.860 -36.8372
2330.256836 64.518 -30.6086
2347.142822 66.599 -25.4797
2364.151123 67.511 18.8628
2381.282715 66.975 -7.6091
2398.538574 66.264 -23.9246
2415.919434 66.734 11.5085
2433.426270 67.778 14.4739
2451.059814 68.483 -121.4897
2468.821289 68.648 -126.0671
2486.711426 68.851 -157.8972
2504.731201 69.249 -35.3560
2522.881592 69.683 -46.2712
2541.163330 69.806 -46.9500
2559.577637 69.593 -5.1660
